gvkey,datadate,rdq,permno,rdqplus1,abr,DATE
187596,20170930,20171027,12920,30OCT2017,0.0009450015,31OCT2017
187596,20170930,20171027,12920,30OCT2017,0.0009450015,30NOV2017
187596,20170930,20171027,12920,30OCT2017,0.0009450015,29DEC2017
187596,20170930,20171027,12920,30OCT2017,0.0009450015,31JAN2018
187596,20171231,20180131,12920,01FEB2018,0.0046124401,28FEB2018
187596,20171231,20180131,12920,01FEB2018,0.0046124401,29MAR2018
187596,20171231,20180131,12920,01FEB2018,0.0046124401,30APR2018
187596,20180331,20180430,12920,01MAY2018,0.0008546235,31MAY2018
187596,20180331,20180430,12920,01MAY2018,0.0008546235,29JUN2018
187596,20180331,20180430,12920,01MAY2018,0.0008546235,31JUL2018
187596,20180630,20180829,12920,30AUG2018,-0.002947172,31AUG2018
187596,20180630,20180829,12920,30AUG2018,-0.002947172,28SEP2018
187596,20180630,20180829,12920,30AUG2018,-0.002947172,31OCT2018
187596,20180930,20181030,12920,31OCT2018,-0.006072508,30NOV2018
187596,20180930,20181030,12920,31OCT2018,-0.006072508,31DEC2018
187039,20170331,20170504,12927,05MAY2017,0.0265567063,31MAY2017
187039,20170331,20170504,12927,05MAY2017,0.0265567063,30JUN2017
187039,20170331,20170504,12927,05MAY2017,0.0265567063,31JUL2017
187039,20170630,20170808,12927,09AUG2017,-0.011694426,31AUG2017
187039,20170630,20170808,12927,09AUG2017,-0.011694426,29SEP2017
187039,20170630,20170808,12927,09AUG2017,-0.011694426,31OCT2017
187039,20170930,20171107,12927,08NOV2017,0.0079394705,30NOV2017
187039,20170930,20171107,12927,08NOV2017,0.0079394705,29DEC2017
187039,20170930,20171107,12927,08NOV2017,0.0079394705,31JAN2018
187039,20171231,20180208,12927,09FEB2018,0.0074353656,28FEB2018
187039,20171231,20180208,12927,09FEB2018,0.0074353656,29MAR2018
187039,20171231,20180208,12927,09FEB2018,0.0074353656,30APR2018
187039,20180331,20180507,12927,08MAY2018,0.0149089284,31MAY2018
187039,20180331,20180507,12927,08MAY2018,0.0149089284,29JUN2018
187039,20180331,20180507,12927,08MAY2018,0.0149089284,31JUL2018
187039,20180630,20180806,12927,07AUG2018,-0.037709044,31AUG2018
187039,20180630,20180806,12927,07AUG2018,-0.037709044,28SEP2018
187039,20180630,20180806,12927,07AUG2018,-0.037709044,31OCT2018
187039,20180930,20181106,12927,07NOV2018,-0.079693747,30NOV2018
187039,20180930,20181106,12927,07NOV2018,-0.079693747,31DEC2018
187434,20170331,20170504,12960,05MAY2017,-0.003880649,31MAY2017
187434,20170331,20170504,12960,05MAY2017,-0.003880649,30JUN2017
187434,20170331,20170504,12960,05MAY2017,-0.003880649,31JUL2017
187434,20170630,20170803,12960,04AUG2017,-0.026807693,31AUG2017
187434,20170630,20170803,12960,04AUG2017,-0.026807693,29SEP2017
187434,20170630,20170803,12960,04AUG2017,-0.026807693,31OCT2017
187434,20170930,20171102,12960,03NOV2017,0.0127388161,30NOV2017
187434,20170930,20171102,12960,03NOV2017,0.0127388161,29DEC2017
187434,20170930,20171102,12960,03NOV2017,0.0127388161,31JAN2018
187434,20171231,20180213,12960,14FEB2018,0.0479841764,28FEB2018
187434,20171231,20180213,12960,14FEB2018,0.0479841764,29MAR2018
187434,20171231,20180213,12960,14FEB2018,0.0479841764,30APR2018
187434,20180331,20180507,12960,08MAY2018,0.0207747905,31MAY2018
187434,20180331,20180507,12960,08MAY2018,0.0207747905,29JUN2018
187434,20180331,20180507,12960,08MAY2018,0.0207747905,31JUL2018
187434,20180630,20180802,12960,03AUG2018,0.0006735371,31AUG2018
187434,20180630,20180802,12960,03AUG2018,0.0006735371,28SEP2018
187434,20180630,20180802,12960,03AUG2018,0.0006735371,31OCT2018
187434,20180930,20181101,12960,02NOV2018,-0.04284503,30NOV2018
187434,20180930,20181101,12960,02NOV2018,-0.04284503,31DEC2018
186158,20170331,20170512,12971,15MAY2017,-0.008962921,31MAY2017
186158,20170331,20170512,12971,15MAY2017,-0.008962921,30JUN2017
186158,20170331,20170512,12971,15MAY2017,-0.008962921,31JUL2017
186158,20170630,20170811,12971,14AUG2017,-0.031061385,31AUG2017
186158,20170630,20170811,12971,14AUG2017,-0.031061385,29SEP2017
186158,20170630,20170811,12971,14AUG2017,-0.031061385,31OCT2017
186158,20170930,20171109,12971,10NOV2017,0.0018757948,30NOV2017
186158,20170930,20171109,12971,10NOV2017,0.0018757948,29DEC2017
186158,20170930,20171109,12971,10NOV2017,0.0018757948,31JAN2018
186158,20170930,20171109,12971,10NOV2017,0.0018757948,28FEB2018
186158,20170930,20171109,12971,10NOV2017,0.0018757948,29MAR2018
186158,20171231,20180328,12971,29MAR2018,0.0176700503,30APR2018
186158,20180331,20180514,12971,15MAY2018,-0.006450795,31MAY2018
186158,20180331,20180514,12971,15MAY2018,-0.006450795,29JUN2018
186158,20180331,20180514,12971,15MAY2018,-0.006450795,31JUL2018
186158,20180630,20180809,12971,10AUG2018,0.0168600877,31AUG2018
186158,20180630,20180809,12971,10AUG2018,0.0168600877,28SEP2018
186158,20180630,20180809,12971,10AUG2018,0.0168600877,31OCT2018
186158,20180930,20181109,12971,12NOV2018,0.0025511332,30NOV2018
186158,20180930,20181109,12971,12NOV2018,0.0025511332,31DEC2018
188255,20170331,20170426,12981,27APR2017,0.0012870674,28APR2017
188255,20170331,20170426,12981,27APR2017,0.0012870674,31MAY2017
188255,20170331,20170426,12981,27APR2017,0.0012870674,30JUN2017
188255,20170331,20170426,12981,27APR2017,0.0012870674,31JUL2017
188255,20170630,20170802,12981,03AUG2017,-0.002330011,31AUG2017
188255,20170630,20170802,12981,03AUG2017,-0.002330011,29SEP2017
188255,20170930,20171025,12981,26OCT2017,0.0065425839,31OCT2017
188255,20170930,20171025,12981,26OCT2017,0.0065425839,30NOV2017
188255,20170930,20171025,12981,26OCT2017,0.0065425839,29DEC2017
188255,20170930,20171025,12981,26OCT2017,0.0065425839,31JAN2018
188255,20171231,20180201,12981,02FEB2018,-0.015797579,28FEB2018
188255,20171231,20180201,12981,02FEB2018,-0.015797579,29MAR2018
188255,20180331,20180426,12981,27APR2018,-0.001438427,30APR2018
188255,20180331,20180426,12981,27APR2018,-0.001438427,31MAY2018
188255,20180331,20180426,12981,27APR2018,-0.001438427,29JUN2018
188255,20180630,20180726,12981,27JUL2018,0.00831026,31JUL2018
188255,20180630,20180726,12981,27JUL2018,0.00831026,31AUG2018
188255,20180630,20180726,12981,27JUL2018,0.00831026,28SEP2018
188255,20180930,20181025,12981,26OCT2018,-0.013218124,31OCT2018
188255,20180930,20181025,12981,26OCT2018,-0.013218124,30NOV2018
188255,20180930,20181025,12981,26OCT2018,-0.013218124,31DEC2018
029855,20170331,20170419,13006,20APR2017,0.0142761564,28APR2017
029855,20170331,20170419,13006,20APR2017,0.0142761564,31MAY2017
029855,20170331,20170419,13006,20APR2017,0.0142761564,30JUN2017
029855,20170630,20170726,13006,27JUL2017,-0.007131807,31JUL2017
029855,20170630,20170726,13006,27JUL2017,-0.007131807,31AUG2017
029855,20170630,20170726,13006,27JUL2017,-0.007131807,29SEP2017
029855,20170930,20171025,13006,26OCT2017,0.003140997,31OCT2017
029855,20170930,20171025,13006,26OCT2017,0.003140997,30NOV2017
029855,20170930,20171025,13006,26OCT2017,0.003140997,29DEC2017
029855,20170930,20171025,13006,26OCT2017,0.003140997,31JAN2018
029855,20171231,20180131,13006,01FEB2018,-0.001806351,28FEB2018
029855,20171231,20180131,13006,01FEB2018,-0.001806351,29MAR2018
029855,20180331,20180418,13006,19APR2018,0.0087368462,30APR2018
029855,20180331,20180418,13006,19APR2018,0.0087368462,31MAY2018
029855,20180331,20180418,13006,19APR2018,0.0087368462,29JUN2018
029855,20180630,20180718,13006,19JUL2018,-0.000266806,31JUL2018
029855,20180630,20180718,13006,19JUL2018,-0.000266806,31AUG2018
029855,20180630,20180718,13006,19JUL2018,-0.000266806,28SEP2018
029855,20180930,20181024,13006,25OCT2018,0.0005869606,31OCT2018
029855,20180930,20181024,13006,25OCT2018,0.0005869606,30NOV2018
029855,20180930,20181024,13006,25OCT2018,0.0005869606,31DEC2018
066210,20170331,20170418,13007,19APR2017,0.0010192938,28APR2017
066210,20170331,20170418,13007,19APR2017,0.0010192938,31MAY2017
066210,20170331,20170418,13007,19APR2017,0.0010192938,30JUN2017
066210,20170630,20170718,13007,19JUL2017,-0.003877737,31JUL2017
066210,20170630,20170718,13007,19JUL2017,-0.003877737,31AUG2017
066210,20170630,20170718,13007,19JUL2017,-0.003877737,29SEP2017
066210,20170930,20171018,13007,19OCT2017,0.0070101274,31OCT2017
066210,20170930,20171018,13007,19OCT2017,0.0070101274,30NOV2017
066210,20170930,20171018,13007,19OCT2017,0.0070101274,29DEC2017
066210,20171231,20180129,13007,30JAN2018,0.0013080261,31JAN2018
066210,20171231,20180129,13007,30JAN2018,0.0013080261,28FEB2018
066210,20171231,20180129,13007,30JAN2018,0.0013080261,29MAR2018
066210,20180331,20180418,13007,19APR2018,-0.004793353,30APR2018
066210,20180331,20180418,13007,19APR2018,-0.004793353,31MAY2018
066210,20180331,20180418,13007,19APR2018,-0.004793353,29JUN2018
066210,20180630,20180719,13007,20JUL2018,-0.002219075,31JUL2018
066210,20180630,20180719,13007,20JUL2018,-0.002219075,31AUG2018
066210,20180630,20180719,13007,20JUL2018,-0.002219075,28SEP2018
066210,20180930,20181019,13007,22OCT2018,-0.00393007,31OCT2018
066210,20180930,20181019,13007,22OCT2018,-0.00393007,30NOV2018
066210,20180930,20181019,13007,22OCT2018,-0.00393007,31DEC2018
186498,20170331,20170511,13014,12MAY2017,-0.001280692,31MAY2017
186498,20170331,20170511,13014,12MAY2017,-0.001280692,30JUN2017
186498,20170331,20170511,13014,12MAY2017,-0.001280692,31JUL2017
186498,20170630,20170804,13014,07AUG2017,-0.00158219,31AUG2017
186498,20170630,20170804,13014,07AUG2017,-0.00158219,29SEP2017
186498,20170630,20170804,13014,07AUG2017,-0.00158219,31OCT2017
186498,20170930,20171114,13014,15NOV2017,0.0004144269,30NOV2017
186498,20170930,20171114,13014,15NOV2017,0.0004144269,29DEC2017
186498,20170930,20171114,13014,15NOV2017,0.0004144269,31JAN2018
186498,20170930,20171114,13014,15NOV2017,0.0004144269,28FEB2018
186498,20170930,20171114,13014,15NOV2017,0.0004144269,29MAR2018
186498,20171231,20180410,13014,11APR2018,-0.001033372,30APR2018
186498,20180331,20180514,13014,15MAY2018,-0.001272684,31MAY2018
186498,20180331,20180514,13014,15MAY2018,-0.001272684,29JUN2018
186498,20180331,20180514,13014,15MAY2018,-0.001272684,31JUL2018
186498,20180630,20180813,13014,14AUG2018,0.0034560414,31AUG2018
186498,20180630,20180813,13014,14AUG2018,0.0034560414,28SEP2018
186498,20180630,20180813,13014,14AUG2018,0.0034560414,31OCT2018
186498,20180930,20181114,13014,15NOV2018,0.0078448538,30NOV2018
186498,20180930,20181114,13014,15NOV2018,0.0078448538,31DEC2018
190590,20170331,20170503,13019,04MAY2017,-0.022901007,31MAY2017
190590,20170331,20170503,13019,04MAY2017,-0.022901007,30JUN2017
190590,20170331,20170503,13019,04MAY2017,-0.022901007,31JUL2017
190590,20170630,20170803,13019,04AUG2017,-0.018386186,31AUG2017
190590,20170630,20170803,13019,04AUG2017,-0.018386186,29SEP2017
190590,20170630,20170803,13019,04AUG2017,-0.018386186,31OCT2017
190590,20170930,20171102,13019,03NOV2017,0.0018085167,30NOV2017
190590,20170930,20171102,13019,03NOV2017,0.0018085167,29DEC2017
190590,20170930,20171102,13019,03NOV2017,0.0018085167,31JAN2018
190590,20170930,20171102,13019,03NOV2017,0.0018085167,28FEB2018
190590,20171231,20180308,13019,09MAR2018,0.017334997,29MAR2018
190590,20171231,20180308,13019,09MAR2018,0.017334997,30APR2018
190590,20180331,20180503,13019,04MAY2018,0.052419575,31MAY2018
190590,20180331,20180503,13019,04MAY2018,0.052419575,29JUN2018
190590,20180331,20180503,13019,04MAY2018,0.052419575,31JUL2018
190590,20180630,20180806,13019,07AUG2018,0.0033191647,31AUG2018
190590,20180630,20180806,13019,07AUG2018,0.0033191647,28SEP2018
190590,20180630,20180806,13019,07AUG2018,0.0033191647,31OCT2018
190590,20180930,20181105,13019,06NOV2018,0.0392241839,30NOV2018
190590,20180930,20181105,13019,06NOV2018,0.0392241839,31DEC2018
189491,20170331,20170502,13035,03MAY2017,-0.008053597,31MAY2017
189491,20170331,20170502,13035,03MAY2017,-0.008053597,30JUN2017
189491,20170331,20170502,13035,03MAY2017,-0.008053597,31JUL2017
189491,20170630,20170801,13035,02AUG2017,0.0131067799,31AUG2017
189491,20170630,20170801,13035,02AUG2017,0.0131067799,29SEP2017
189491,20170630,20170801,13035,02AUG2017,0.0131067799,31OCT2017
189491,20170930,20171031,13035,01NOV2017,0.0040488208,30NOV2017
189491,20170930,20171031,13035,01NOV2017,0.0040488208,29DEC2017
189491,20170930,20171031,13035,01NOV2017,0.0040488208,31JAN2018
189491,20171231,20180201,13035,02FEB2018,0.0158026831,28FEB2018
189491,20171231,20180201,13035,02FEB2018,0.0158026831,29MAR2018
189491,20171231,20180201,13035,02FEB2018,0.0158026831,30APR2018
189491,20180331,20180501,13035,02MAY2018,-0.017196606,31MAY2018
189491,20180331,20180501,13035,02MAY2018,-0.017196606,29JUN2018
189491,20180331,20180501,13035,02MAY2018,-0.017196606,31JUL2018
189491,20180630,20180731,13035,01AUG2018,0.0190421161,31AUG2018
189491,20180630,20180731,13035,01AUG2018,0.0190421161,28SEP2018
189491,20180630,20180731,13035,01AUG2018,0.0190421161,31OCT2018
189491,20180930,20181030,13035,31OCT2018,-0.004609246,30NOV2018
189491,20180930,20181030,13035,31OCT2018,-0.004609246,31DEC2018
190567,20170331,20170428,13036,01MAY2017,-0.001671394,31MAY2017
190567,20170331,20170428,13036,01MAY2017,-0.001671394,30JUN2017
190567,20170331,20170428,13036,01MAY2017,-0.001671394,31JUL2017
190567,20170630,20170728,13036,31JUL2017,-0.004021811,31AUG2017
190567,20170630,20170728,13036,31JUL2017,-0.004021811,29SEP2017
190567,20170630,20170728,13036,31JUL2017,-0.004021811,31OCT2017
190567,20170630,20170728,13036,31JUL2017,-0.004021811,30NOV2017
190567,20170630,20170728,13036,31JUL2017,-0.004021811,29DEC2017
190567,20170630,20170728,13036,31JUL2017,-0.004021811,31JAN2018
190567,20170630,20170728,13036,31JUL2017,-0.004021811,28FEB2018
190567,20170630,20170728,13036,31JUL2017,-0.004021811,29MAR2018
190567,20170630,20170728,13036,31JUL2017,-0.004021811,30APR2018
190567,20170630,20170728,13036,31JUL2017,-0.004021811,31MAY2018
190567,20170630,20170728,13036,31JUL2017,-0.004021811,29JUN2018
189860,20170331,20170420,13037,21APR2017,0.0013401749,28APR2017
189860,20170331,20170420,13037,21APR2017,0.0013401749,31MAY2017
189860,20170331,20170420,13037,21APR2017,0.0013401749,30JUN2017
189860,20170630,20170720,13037,21JUL2017,0.0098545845,31JUL2017
189860,20170630,20170720,13037,21JUL2017,0.0098545845,31AUG2017
189860,20170630,20170720,13037,21JUL2017,0.0098545845,29SEP2017
189860,20170930,20171019,13037,20OCT2017,-0.002499699,31OCT2017
189860,20170930,20171019,13037,20OCT2017,-0.002499699,30NOV2017
189860,20170930,20171019,13037,20OCT2017,-0.002499699,29DEC2017
189860,20170930,20171019,13037,20OCT2017,-0.002499699,31JAN2018
189860,20171231,20180208,13037,09FEB2018,0.0036425009,28FEB2018
189860,20171231,20180208,13037,09FEB2018,0.0036425009,29MAR2018
189860,20180331,20180419,13037,20APR2018,0.0031958035,30APR2018
189860,20180331,20180419,13037,20APR2018,0.0031958035,31MAY2018
189860,20180331,20180419,13037,20APR2018,0.0031958035,29JUN2018
189860,20180630,20180719,13037,20JUL2018,-0.000934845,31JUL2018
189860,20180630,20180719,13037,20JUL2018,-0.000934845,31AUG2018
189860,20180630,20180719,13037,20JUL2018,-0.000934845,28SEP2018
189860,20180930,20181018,13037,19OCT2018,-0.00344661,31OCT2018
189860,20180930,20181018,13037,19OCT2018,-0.00344661,30NOV2018
189860,20180930,20181018,13037,19OCT2018,-0.00344661,31DEC2018
190959,20170331,20170508,13041,09MAY2017,-0.000849811,31MAY2017
190959,20170331,20170508,13041,09MAY2017,-0.000849811,30JUN2017
190959,20170331,20170508,13041,09MAY2017,-0.000849811,31JUL2017
190959,20170630,20170807,13041,08AUG2017,0.000125997,31AUG2017
190959,20170630,20170807,13041,08AUG2017,0.000125997,29SEP2017
190959,20170630,20170807,13041,08AUG2017,0.000125997,31OCT2017
190959,20170930,20171108,13041,09NOV2017,0.0008661908,30NOV2017
190959,20170930,20171108,13041,09NOV2017,0.0008661908,29DEC2017
190959,20170930,20171108,13041,09NOV2017,0.0008661908,31JAN2018
190959,20170930,20171108,13041,09NOV2017,0.0008661908,28FEB2018
190959,20170930,20171108,13041,09NOV2017,0.0008661908,29MAR2018
190959,20170930,20171108,13041,09NOV2017,0.0008661908,30APR2018
190959,20170930,20171108,13041,09NOV2017,0.0008661908,31MAY2018
190959,20170930,20171108,13041,09NOV2017,0.0008661908,29JUN2018
190959,20170930,20171108,13041,09NOV2017,0.0008661908,31JUL2018
190959,20170930,20171108,13041,09NOV2017,0.0008661908,31AUG2018
190959,20170930,20171108,13041,09NOV2017,0.0008661908,28SEP2018
187462,20170331,20170504,13046,05MAY2017,-0.025479611,31MAY2017
187462,20170331,20170504,13046,05MAY2017,-0.025479611,30JUN2017
187462,20170331,20170504,13046,05MAY2017,-0.025479611,31JUL2017
187462,20170630,20170803,13046,04AUG2017,0.0471990933,31AUG2017
187462,20170630,20170803,13046,04AUG2017,0.0471990933,29SEP2017
187462,20170630,20170803,13046,04AUG2017,0.0471990933,31OCT2017
187462,20170930,20171109,13046,10NOV2017,-0.013756477,30NOV2017
187462,20170930,20171109,13046,10NOV2017,-0.013756477,29DEC2017
187462,20170930,20171109,13046,10NOV2017,-0.013756477,31JAN2018
187462,20171231,20180208,13046,09FEB2018,-0.016211472,28FEB2018
187462,20171231,20180208,13046,09FEB2018,-0.016211472,29MAR2018
187462,20171231,20180208,13046,09FEB2018,-0.016211472,30APR2018
187462,20180331,20180510,13046,11MAY2018,0.0202736597,31MAY2018
187462,20180331,20180510,13046,11MAY2018,0.0202736597,29JUN2018
187462,20180331,20180510,13046,11MAY2018,0.0202736597,31JUL2018
187462,20180630,20180824,13046,27AUG2018,-0.001752102,31AUG2018
187462,20180630,20180824,13046,27AUG2018,-0.001752102,28SEP2018
187462,20180630,20180824,13046,27AUG2018,-0.001752102,31OCT2018
187462,20180930,20181109,13046,12NOV2018,0.0447468124,30NOV2018
187462,20180930,20181109,13046,12NOV2018,0.0447468124,31DEC2018
187490,20170331,20170504,13080,05MAY2017,0.0156171245,31MAY2017
187490,20170331,20170504,13080,05MAY2017,0.0156171245,30JUN2017
187490,20170630,20170727,13080,28JUL2017,-0.023881106,31JUL2017
187490,20170630,20170727,13080,28JUL2017,-0.023881106,31AUG2017
187490,20170630,20170727,13080,28JUL2017,-0.023881106,29SEP2017
187490,20170630,20170727,13080,28JUL2017,-0.023881106,31OCT2017
187490,20170930,20171108,13080,09NOV2017,-0.011376719,30NOV2017
187490,20170930,20171108,13080,09NOV2017,-0.011376719,29DEC2017
187490,20170930,20171108,13080,09NOV2017,-0.011376719,31JAN2018
187490,20171231,20180208,13080,09FEB2018,0.0267523681,28FEB2018
187490,20171231,20180208,13080,09FEB2018,0.0267523681,29MAR2018
187490,20180331,20180426,13080,27APR2018,-0.022556923,30APR2018
187490,20180331,20180426,13080,27APR2018,-0.022556923,31MAY2018
187490,20180331,20180426,13080,27APR2018,-0.022556923,29JUN2018
187490,20180630,20180726,13080,27JUL2018,-0.040427755,31JUL2018
187490,20180630,20180726,13080,27JUL2018,-0.040427755,31AUG2018
187490,20180630,20180726,13080,27JUL2018,-0.040427755,28SEP2018
187490,20180630,20180726,13080,27JUL2018,-0.040427755,31OCT2018
187490,20180930,20181031,13080,01NOV2018,-0.007041642,30NOV2018
187490,20180930,20181031,13080,01NOV2018,-0.007041642,31DEC2018
189567,20170331,20170503,13084,04MAY2017,-0.027279369,31MAY2017
189567,20170331,20170503,13084,04MAY2017,-0.027279369,30JUN2017
189567,20170331,20170503,13084,04MAY2017,-0.027279369,31JUL2017
189567,20170630,20170801,13084,02AUG2017,-0.008790535,31AUG2017
189567,20170630,20170801,13084,02AUG2017,-0.008790535,29SEP2017
189567,20170630,20170801,13084,02AUG2017,-0.008790535,31OCT2017
189567,20170930,20171101,13084,02NOV2017,0.0044073921,30NOV2017
189567,20170930,20171101,13084,02NOV2017,0.0044073921,29DEC2017
189567,20170930,20171101,13084,02NOV2017,0.0044073921,31JAN2018
189567,20171231,20180207,13084,08FEB2018,-0.027354794,28FEB2018
189567,20171231,20180207,13084,08FEB2018,-0.027354794,29MAR2018
189567,20171231,20180207,13084,08FEB2018,-0.027354794,30APR2018
189567,20180331,20180502,13084,03MAY2018,0.0039750132,31MAY2018
189567,20180331,20180502,13084,03MAY2018,0.0039750132,29JUN2018
189567,20180331,20180502,13084,03MAY2018,0.0039750132,31JUL2018
189567,20180630,20180731,13084,01AUG2018,0.0064942262,31AUG2018
189567,20180630,20180731,13084,01AUG2018,0.0064942262,28SEP2018
189567,20180630,20180731,13084,01AUG2018,0.0064942262,31OCT2018
189567,20180930,20181030,13084,31OCT2018,-0.009592115,30NOV2018
189567,20180930,20181030,13084,31OCT2018,-0.009592115,31DEC2018
191255,20170331,20170504,13085,05MAY2017,0.0089508609,31MAY2017
191255,20170331,20170504,13085,05MAY2017,0.0089508609,30JUN2017
191255,20170331,20170504,13085,05MAY2017,0.0089508609,31JUL2017
191255,20170630,20170803,13085,04AUG2017,-0.003996469,31AUG2017
191255,20170630,20170803,13085,04AUG2017,-0.003996469,29SEP2017
191255,20170630,20170803,13085,04AUG2017,-0.003996469,31OCT2017
191255,20170930,20171102,13085,03NOV2017,0.0194950821,30NOV2017
191255,20170930,20171102,13085,03NOV2017,0.0194950821,29DEC2017
191255,20170930,20171102,13085,03NOV2017,0.0194950821,31JAN2018
191255,20170930,20171102,13085,03NOV2017,0.0194950821,28FEB2018
191255,20171231,20180227,13085,28FEB2018,-0.002946937,29MAR2018
191255,20171231,20180227,13085,28FEB2018,-0.002946937,30APR2018
191255,20180331,20180503,13085,04MAY2018,-0.012193259,31MAY2018
191255,20180331,20180503,13085,04MAY2018,-0.012193259,29JUN2018
191255,20180331,20180503,13085,04MAY2018,-0.012193259,31JUL2018
191255,20180630,20180802,13085,03AUG2018,0.0007150024,31AUG2018
191255,20180630,20180802,13085,03AUG2018,0.0007150024,28SEP2018
191255,20180630,20180802,13085,03AUG2018,0.0007150024,31OCT2018
191255,20180930,20181107,13085,08NOV2018,-0.035829852,30NOV2018
191255,20180930,20181107,13085,08NOV2018,-0.035829852,31DEC2018
192255,20170331,20170425,13105,26APR2017,-0.0070255,28APR2017
192255,20170331,20170425,13105,26APR2017,-0.0070255,31MAY2017
192255,20170331,20170425,13105,26APR2017,-0.0070255,30JUN2017
192255,20170630,20170727,13105,28JUL2017,0.0090699947,31JUL2017
192255,20170630,20170727,13105,28JUL2017,0.0090699947,31AUG2017
192255,20170630,20170727,13105,28JUL2017,0.0090699947,29SEP2017
192255,20170930,20171024,13105,25OCT2017,-0.064545076,31OCT2017
192255,20170930,20171024,13105,25OCT2017,-0.064545076,30NOV2017
192255,20170930,20171024,13105,25OCT2017,-0.064545076,29DEC2017
192255,20170930,20171024,13105,25OCT2017,-0.064545076,31JAN2018
192255,20171231,20180221,13105,22FEB2018,0.0225831136,28FEB2018
192255,20171231,20180221,13105,22FEB2018,0.0225831136,29MAR2018
192255,20171231,20180221,13105,22FEB2018,0.0225831136,30APR2018
192255,20180331,20180501,13105,02MAY2018,0.022538762,31MAY2018
192255,20180331,20180501,13105,02MAY2018,0.022538762,29JUN2018
192255,20180331,20180501,13105,02MAY2018,0.022538762,31JUL2018
192255,20180630,20180730,13105,31JUL2018,-0.02203868,31AUG2018
192255,20180630,20180730,13105,31JUL2018,-0.02203868,28SEP2018
192255,20180630,20180730,13105,31JUL2018,-0.02203868,31OCT2018
192255,20180930,20181105,13105,06NOV2018,-0.017476832,30NOV2018
192255,20180930,20181105,13105,06NOV2018,-0.017476832,31DEC2018
188155,20170331,20170502,13106,03MAY2017,0.1727562911,31MAY2017
188155,20170331,20170502,13106,03MAY2017,0.1727562911,30JUN2017
188155,20170630,20170726,13106,27JUL2017,0.0009217883,31JUL2017
188155,20170630,20170726,13106,27JUL2017,0.0009217883,31AUG2017
188155,20170630,20170726,13106,27JUL2017,0.0009217883,29SEP2017
188155,20170630,20170726,13106,27JUL2017,0.0009217883,31OCT2017
188155,20170630,20170726,13106,27JUL2017,0.0009217883,30NOV2017
188155,20170630,20170726,13106,27JUL2017,0.0009217883,29DEC2017
188155,20170630,20170726,13106,27JUL2017,0.0009217883,31JAN2018
188155,20170630,20170726,13106,27JUL2017,0.0009217883,28FEB2018
188155,20170630,20170726,13106,27JUL2017,0.0009217883,29MAR2018
188155,20170630,20170726,13106,27JUL2017,0.0009217883,30APR2018
188155,20170630,20170726,13106,27JUL2017,0.0009217883,31MAY2018
188155,20170630,20170726,13106,27JUL2017,0.0009217883,29JUN2018
196055,20170331,20170503,13107,04MAY2017,-0.02989234,31MAY2017
196055,20170331,20170503,13107,04MAY2017,-0.02989234,30JUN2017
196055,20170331,20170503,13107,04MAY2017,-0.02989234,31JUL2017
196055,20170630,20170802,13107,03AUG2017,-0.055963815,31AUG2017
196055,20170630,20170802,13107,03AUG2017,-0.055963815,29SEP2017
196055,20170630,20170802,13107,03AUG2017,-0.055963815,31OCT2017
196055,20170930,20171101,13107,02NOV2017,-0.017683601,30NOV2017
196055,20170930,20171101,13107,02NOV2017,-0.017683601,29DEC2017
196055,20170930,20171101,13107,02NOV2017,-0.017683601,31JAN2018
196055,20171231,20180226,13107,27FEB2018,0.0163672995,28FEB2018
196055,20171231,20180226,13107,27FEB2018,0.0163672995,29MAR2018
196055,20171231,20180226,13107,27FEB2018,0.0163672995,30APR2018
196055,20180331,20180508,13107,09MAY2018,0.0117248695,31MAY2018
196055,20180331,20180508,13107,09MAY2018,0.0117248695,29JUN2018
196055,20180331,20180508,13107,09MAY2018,0.0117248695,31JUL2018
196055,20180630,20180801,13107,02AUG2018,-0.022588521,31AUG2018
196055,20180630,20180801,13107,02AUG2018,-0.022588521,28SEP2018
196055,20180630,20180801,13107,02AUG2018,-0.022588521,31OCT2018
196055,20180930,20181030,13107,31OCT2018,-0.105407156,30NOV2018
196055,20180930,20181030,13107,31OCT2018,-0.105407156,31DEC2018
187363,20170331,20170503,13108,04MAY2017,-0.031487036,31MAY2017
187363,20170331,20170503,13108,04MAY2017,-0.031487036,30JUN2017
187363,20170331,20170503,13108,04MAY2017,-0.031487036,31JUL2017
187363,20170630,20170802,13108,03AUG2017,0.0297036219,31AUG2017
187363,20170630,20170802,13108,03AUG2017,0.0297036219,29SEP2017
187363,20170630,20170802,13108,03AUG2017,0.0297036219,31OCT2017
187363,20170930,20171101,13108,02NOV2017,0.0328051284,30NOV2017
187363,20170930,20171101,13108,02NOV2017,0.0328051284,29DEC2017
187363,20170930,20171101,13108,02NOV2017,0.0328051284,31JAN2018
187363,20171231,20180214,13108,15FEB2018,-0.032594078,28FEB2018
187363,20171231,20180214,13108,15FEB2018,-0.032594078,29MAR2018
187363,20171231,20180214,13108,15FEB2018,-0.032594078,30APR2018
187363,20180331,20180509,13108,10MAY2018,0.0188066559,31MAY2018
187363,20180331,20180509,13108,10MAY2018,0.0188066559,29JUN2018
187363,20180331,20180509,13108,10MAY2018,0.0188066559,31JUL2018
187363,20180630,20180803,13108,06AUG2018,-0.008037943,31AUG2018
