permno,cnum,gvkey,fyear,sic2,sic,spi,CUSIP,NCUSIP,EXCHCD,mve_f,za_AC,za_INV,za_BM,za_CFP,za_EP,za_NI,za_OP,za_rsup,za_sue,za_cash,bm,ep,cashpr,dy,lev,za_lev,sp,za_sp,roic,rd_sale,za_rd_sale,rd_mve,za_rd_mve,agr,gma,za_gma,chcsho,za_chcsho,lgr,za_lgr,acc,pctacc,za_pctacc,cfp,absacc,age,chinv,spii,cf,hire,sgr,za_sgr,chpm,za_chpm,chato,za_chato,za_chtx,za_ala,za_alm,za_noa,za_rna,za_pm,za_ato,pchsale_pchinvt,pchsale_pchrect,pchgm_pchsale,pchsale_pchxsga,depr,za_depr,pchdepr,chadv,invest,za_invest,egr,za_egr,pchcapx,grcapx,grGW,woGW,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,saleinv,pchsaleinv,cashdebt,za_cashdebt,realestate,divi,divo,obklg,chobklg,securedind,secured,convind,conv,grltnoa,za_grltnoa,chdrc,rd,za_rd,rdbias,roe,operprof,ps,za_ps,za_roa,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,credrat,credrat_dwn,za_dy,ret,prc,SHROUT,VOL,DATE,retdy,mcap_crsp,lme,mdivpay,z_dy,datadate,rdq,prccq,chtx,z_chtx,roaq,z_roa,roeq,rsup,z_rsup,stdacc,sgrvol,roavol,stdcf,cash,z_cash,cinvest,nincr,z_ac,z_bm,z_cfp,z_ep,z_inv,z_ni,z_op,z_sue,z_chcsho,z_cashdebt,z_rd,z_pctacc,z_gma,z_lev,z_rd_mve,z_sgr,z_sp,z_invest,z_rd_sale,z_ps,z_lgr,z_depr,z_egr,z_grltnoa,z_chpm,z_chato,z_ala,z_alm,z_noa,z_rna,z_pm,z_ato,cusip6,sue,aeavol,ear,eamonth,ms,disp,chfeps,fgr5yr,MEANREC,chrec,nanalyst,sfe,MEANEST,ltg,i,j,count,ewret,chnanalyst,mom6m,mom12m,mom36m,mom1m,mom60m,dolvol,chmom,turn,retcons_pos,retcons_neg,IPO,z_mom1m,z_mom12m,z_mom60m,z_mom6m,z_mom36m,z_moms12m,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,rsq1,pricedelay,idiovol
10026,466032,012825,2016,20,2050,0.0000,46603210,46603210,3,2223.7322113,0.0033732657,0.0640055994,0.3085623334,0.05197973,0.0341655347,-0.000428449,0.2221406086,0.0074312005,0.0026046302,0.1950582363,0.2868933574,0.0341655347,9.3032680978,0.0130775639,0.0685842473,0.0685842473,0.4464480907,0.4464480907,0.1709911739,0.0005288175,0.0005288175,0.0002360896,0.0002360896,0.0640055994,0.4631374212,0.4631374212,-0.000428357,-0.000428357,0.0664051575,0.0664051575,-0.059018326,-0.595590655,-0.595590655,0.0545142079,0.0590183263,2,0.0105150441,0,0.1581104223,0.0588235294,0.0169269126,0.0169269126,0.0046374966,0.0046374966,,-0.355422901,-0.001200643,194.53575,0.0818668685,0.4915450208,137.4083803,0.1136302971,1209.2583034,-0.083070607,0.0590510444,-0.000787687,0.008216478,0.2150445408,0.2150445408,-0.00766344,0.104036388,0.0530288652,0.0530288652,0.0634335635,0.0634335635,-0.027686841,,0,0,0.470036165,0,3.4715077573,0.0316905939,2.6045302128,0.0275452088,6.4386442788,10.096933638,11.194589779,-0.075518904,0.782251488,0.782251488,,0,0,,,1,1,0,0,0.0587705146,0.0587705146,,0,0,-0.08909269,0.1266420967,0.2540743,6,6,0.099092096,0.0206966224,,-6.9951086,-0.128428138,-1.305595345,0.0933927295,0.034597482,-11119.09096,0.0741709712,,0,0.0130775639,-0.088190734,138.44000244,18678,17680,20180131,0,2585782.3656,2834362.4742,0,0.0123709248,20170930,20171109,131.3,0.0029665257,0.0029665257,0.0281167127,0.0281167127,0.0360398907,0.0222350819,0.0222350819,,,,,0.1730513775,0.1730513775,-0.0173162,0,0.0013388777,0.3040365668,0.0494704659,0.0323099581,0.0970806604,-0.000267874,0.2307887373,0.0015201277,-0.000267838,0.7185428206,0,0.1259883295,0.4696775532,0.0754579168,,0.0921079271,0.4424587868,0.0802391437,,4,0.212395009,0.1847737729,0.0695138046,,-0.000246438,0.0132377133,433.44375,,716.92065968,0.0579616622,0.1164066101,0.4979241481,466032,0.0003046458,0.5950334705,0.0586057384,1,4,0.0416666667,0,,2.25,-2.3,3,0.0347296268,4.56,0,8,3,24,0.03026745,0,0.1478258559,0.1432708794,,0.0077427118,,14.505222298,0.1606814922,0.6504265268,0,0,0,0.0077427118,0.1432708794,1.1947530265,0.1478258559,0.2595167654,0.0180028048,0.1212748713,0.0148139,0.0078352295,0.0252553645,0.4716433418,1.6703870381,9.108208E-10,3.4546199E-8,0.6429145319,0.4133390953,0.1533365774,0.0037432206,0.0250430953
10026,466032,012825,2016,20,2050,0.0000,46603210,46603210,3,2223.7322113,0.0033732657,0.0640055994,0.3085623334,0.05197973,0.0341655347,-0.000428449,0.2221406086,0.0074312005,0.0026046302,0.1950582363,0.2868933574,0.0341655347,9.3032680978,0.0130775639,0.0685842473,0.0685842473,0.4464480907,0.4464480907,0.1709911739,0.0005288175,0.0005288175,0.0002360896,0.0002360896,0.0640055994,0.4631374212,0.4631374212,-0.000428357,-0.000428357,0.0664051575,0.0664051575,-0.059018326,-0.595590655,-0.595590655,0.0545142079,0.0590183263,2,0.0105150441,0,0.1581104223,0.0588235294,0.0169269126,0.0169269126,0.0046374966,0.0046374966,,-0.355422901,-0.001200643,194.53575,0.0818668685,0.4915450208,137.4083803,0.1136302971,1209.2583034,-0.083070607,0.0590510444,-0.000787687,0.008216478,0.2150445408,0.2150445408,-0.00766344,0.104036388,0.0530288652,0.0530288652,0.0634335635,0.0634335635,-0.027686841,,0,0,0.470036165,0,3.4715077573,0.0316905939,2.6045302128,0.0275452088,6.4386442788,10.096933638,11.194589779,-0.075518904,0.782251488,0.782251488,,0,0,,,1,1,0,0,0.0587705146,0.0587705146,,0,0,-0.08909269,0.1266420967,0.2540743,6,6,0.099092096,0.0206966224,,-6.9951086,-0.128428138,-1.305595345,0.0933927295,0.034597482,-11119.09096,0.0741709712,,0,0.0130775639,-0.029687956,134.33000183,18678,16663,20180228,0,2509015.7742,2585782.3656,0,0.0127494293,20170930,20171109,131.3,0.0029665257,0.0029665257,0.0281167127,0.0281167127,0.0360398907,0.0222350819,0.0222350819,,,,,0.1730513775,0.1730513775,-0.0173162,0,0.0013388777,0.3040365668,0.0494704659,0.0323099581,0.0970806604,-0.000267874,0.2307887373,0.0015201277,-0.000267838,0.7185428206,0,0.1259883295,0.4696775532,0.0754579168,,0.0921079271,0.4424587868,0.0802391437,,4,0.212395009,0.1847737729,0.0695138046,,-0.000246438,0.0132377133,433.44375,,716.92065968,0.0579616622,0.1164066101,0.4979241481,466032,0.0003046458,0.5950334705,0.0586057384,0,4,0.1024590164,0.32,,2.2,-2.3,4,0.0371667936,4.88,0,8,3,25,-0.040569856,1,0.1626112638,0.2050462507,,-0.088190734,,14.400225171,0.0235800016,0.7618410251,0,0,0,-0.088190734,0.2050462507,0.9669841073,0.1626112638,0.3349057632,0.0055458326,0.1256372976,0.0367516652,0.0211367667,0.0243632667,0.464406436,2.3176958189,1.2167806E-9,2.2001847E-8,0.6170256112,0.3807206049,0.1752860703,-0.034254746,0.0224471735
10026,466032,012825,2017,20,2050,0.0009,46603210,46603210,3,2450.451957,0.0013388777,0.0970806604,0.3040365668,0.0494704659,0.0323099581,-0.000267874,0.2125533705,0.0373167896,0.0013054735,0.1730513775,0.2784474097,0.0323099581,10.555575259,0.0128204921,0.0754579168,0.0754579168,0.4424587868,0.4424587868,0.1549794814,0.0006216428,0.0006216428,0.0002750513,0.0002750513,0.0970806604,0.4696775532,0.4696775532,-0.000267838,-0.000267838,0.212395009,0.212395009,-0.055709214,-0.583209134,-0.583209134,0.0511534208,0.0557092142,3,0.0175953044,1,0.151231062,0.1666666667,0.0921079271,0.0921079271,-0.003503796,-0.003503796,0.0132377133,0.0132377133,0.0027603237,214.34175,0.0813330705,0.5595575892,236.6151524,0.1072721135,2205.7470917,-0.072341128,-0.174640102,-0.013077118,-0.018814189,0.1847737729,0.1847737729,-0.140765108,0.128814151,0.0802391437,0.0802391437,0.0695138046,0.0695138046,0.4818616683,0.4408335995,0.1858934314,0,0.4812734667,0,3.2074863076,-0.076053827,2.3400087363,-0.101562069,7.2245477261,8.7049207968,10.499128481,-0.062124768,0.7185428206,0.7185428206,,0,0,,,1,1,0,0,0.1443444742,0.1443444742,,1,1,0.1597072877,0.1241022361,0.2482201469,4,4,0.0955218478,-1.974068767,-0.022191239,-0.924264304,-0.069292909,-0.32219026,0.0791394648,-0.00758109,-12076.99992,0.0716612905,,0,0.0128204921,0.019950835,136.55999756,18697,14156,20180329,0.003349958,2553262.2744,2509015.7742,8405.097434,0.0127428493,20171231,20180129,151.83,-0.025197281,-0.025197281,0.0417986965,0.0417986965,0.0531259435,0.0139855083,0.0139855083,,,,,0.1509033927,0.1509033927,-0.04127015,1,-0.002128902,0.2652600036,0.0515350458,0.0359456495,0.0892047451,-0.001552255,0.2345754446,0.008012031,-0.001551051,0.9496531503,0,-0.157101774,0.4794836893,0.0556160341,,0.1289431151,0.3965138581,0.0835221041,,5,0.0509767318,0.1922459439,0.0981056625,,0.0176305516,0.0583292707,421.6775,,734.28596233,0.0338570105,0.0800422307,0.4229893419,466032,0.0005927682,0.6745250274,-0.079609439,0,4,0.0478087649,0.14,,2.2,-2.275,4,0.0330632945,5.02,0,8,3,26,0.009115579,1,0.0925913515,0.0476112371,,-0.029687956,,14.710626373,0.1013228346,0.8229840794,0,0,0,-0.029687956,0.0476112371,1.0311532269,0.0925913515,0.3576196718,0.0013657518,0.1111352968,0.0278582573,0.0145518416,0.0294531386,0.3304839592,1.6025479398,1.0800456E-9,2.5810686E-8,0.585352735,0.3426378244,0.1492428927,-0.042030219,0.0230097889
10026,466032,012825,2017,20,2050,0.0009,46603210,46603210,3,2450.451957,0.0013388777,0.0970806604,0.3040365668,0.0494704659,0.0323099581,-0.000267874,0.2125533705,0.0373167896,0.0013054735,0.1730513775,0.2784474097,0.0323099581,10.555575259,0.0128204921,0.0754579168,0.0754579168,0.4424587868,0.4424587868,0.1549794814,0.0006216428,0.0006216428,0.0002750513,0.0002750513,0.0970806604,0.4696775532,0.4696775532,-0.000267838,-0.000267838,0.212395009,0.212395009,-0.055709214,-0.583209134,-0.583209134,0.0511534208,0.0557092142,3,0.0175953044,1,0.151231062,0.1666666667,0.0921079271,0.0921079271,-0.003503796,-0.003503796,0.0132377133,0.0132377133,0.0027603237,214.34175,0.0813330705,0.5595575892,236.6151524,0.1072721135,2205.7470917,-0.072341128,-0.174640102,-0.013077118,-0.018814189,0.1847737729,0.1847737729,-0.140765108,0.128814151,0.0802391437,0.0802391437,0.0695138046,0.0695138046,0.4818616683,0.4408335995,0.1858934314,0,0.4812734667,0,3.2074863076,-0.076053827,2.3400087363,-0.101562069,7.2245477261,8.7049207968,10.499128481,-0.062124768,0.7185428206,0.7185428206,,0,0,,,1,1,0,0,0.1443444742,0.1443444742,,1,1,0.1597072877,0.1241022361,0.2482201469,4,4,0.0955218478,-1.974068767,-0.022191239,-0.924264304,-0.069292909,-0.32219026,0.0791394648,-0.00758109,-12076.99992,0.0716612905,,0,0.0128204921,0.0062244153,137.41000366,18702,12510,20180430,0,2569841.8885,2553262.2744,0,0.0126606375,20171231,20180129,151.83,-0.025197281,-0.025197281,0.0417986965,0.0417986965,0.0531259435,0.0139855083,0.0139855083,,,,,0.1509033927,0.1509033927,-0.04127015,1,-0.002128902,0.2652600036,0.0515350458,0.0359456495,0.0892047451,-0.001552255,0.2345754446,0.008012031,-0.001551051,0.9496531503,0,-0.157101774,0.4794836893,0.0556160341,,0.1289431151,0.3965138581,0.0835221041,,5,0.0509767318,0.1922459439,0.0981056625,,0.0176305516,0.0583292707,421.6775,,734.28596233,0.0338570105,0.0800422307,0.4229893419,466032,0.0005927682,0.6745250274,-0.079609439,1,4,0.0478087649,0,,2.2,-2.25,4,0.0330632945,5.02,0,8,3,27,0.0066021221,1,0.0261091534,0.0002133907,,0.019950835,,14.621245444,0.0718177378,0.8644173529,0,0,0,0.019950835,0.0002133907,0.8544731752,0.0261091534,0.3040895299,0.0038366677,0.0272848989,0.02401332,0.0120142114,0.024291565,0.4072426832,2.0139590912,9.700777E-10,2.7490297E-8,0.6493961765,0.4217153941,0.1888147545,0.0008160196,0.0233298241
10026,466032,012825,2017,20,2050,0.0009,46603210,46603210,3,2450.451957,0.0013388777,0.0970806604,0.3040365668,0.0494704659,0.0323099581,-0.000267874,0.2125533705,0.0373167896,0.0013054735,0.1730513775,0.2784474097,0.0323099581,10.555575259,0.0128204921,0.0754579168,0.0754579168,0.4424587868,0.4424587868,0.1549794814,0.0006216428,0.0006216428,0.0002750513,0.0002750513,0.0970806604,0.4696775532,0.4696775532,-0.000267838,-0.000267838,0.212395009,0.212395009,-0.055709214,-0.583209134,-0.583209134,0.0511534208,0.0557092142,3,0.0175953044,1,0.151231062,0.1666666667,0.0921079271,0.0921079271,-0.003503796,-0.003503796,0.0132377133,0.0132377133,0.0027603237,214.34175,0.0813330705,0.5595575892,236.6151524,0.1072721135,2205.7470917,-0.072341128,-0.174640102,-0.013077118,-0.018814189,0.1847737729,0.1847737729,-0.140765108,0.128814151,0.0802391437,0.0802391437,0.0695138046,0.0695138046,0.4818616683,0.4408335995,0.1858934314,0,0.4812734667,0,3.2074863076,-0.076053827,2.3400087363,-0.101562069,7.2245477261,8.7049207968,10.499128481,-0.062124768,0.7185428206,0.7185428206,,0,0,,,1,1,0,0,0.1443444742,0.1443444742,,1,1,0.1597072877,0.1241022361,0.2482201469,4,4,0.0955218478,-1.974068767,-0.022191239,-0.924264304,-0.069292909,-0.32219026,0.0791394648,-0.00758109,-12076.99992,0.0716612905,,0,0.0128204921,0.0306381732,141.61999512,18702,15898,20180531,0,2648577.1487,2569841.8885,0,0.0122842699,20171231,20180129,151.83,-0.025197281,-0.025197281,0.0417986965,0.0417986965,0.0531259435,0.0139855083,0.0139855083,,,,,0.1509033927,0.1509033927,-0.04127015,1,-0.002128902,0.2652600036,0.0515350458,0.0359456495,0.0892047451,-0.001552255,0.2345754446,0.008012031,-0.001551051,0.9496531503,0,-0.157101774,0.4794836893,0.0556160341,,0.1289431151,0.3965138581,0.0835221041,,5,0.0509767318,0.1922459439,0.0981056625,,0.0176305516,0.0583292707,421.6775,,734.28596233,0.0338570105,0.0800422307,0.4229893419,466032,0.0005927682,0.6745250274,-0.079609439,0,4,0.041749503,0.01,,2.2,-2.233333333,5,0.0331291576,5.03,0,8,3,28,0.048620024,1,0.0318846266,0.0275972297,,0.0062244153,,14.474657902,0.0424624239,0.7722703454,0,0,0,0.0062244153,0.0275972297,0.886958508,0.0318846266,0.3240719273,0.0074287706,-0.010270646,0.0236091316,0.0111494924,0.0205367309,0.4242892686,1.4332365505,1.0440271E-9,3.1137036E-8,0.6734401764,0.4535216712,0.2044276626,0.0174334808,0.0234263527
10026,466032,012825,2017,20,2050,0.0009,46603210,46603210,3,2450.451957,0.0013388777,0.0970806604,0.3040365668,0.0494704659,0.0323099581,-0.000267874,0.2125533705,0.0373167896,0.0013054735,0.1730513775,0.2784474097,0.0323099581,10.555575259,0.0128204921,0.0754579168,0.0754579168,0.4424587868,0.4424587868,0.1549794814,0.0006216428,0.0006216428,0.0002750513,0.0002750513,0.0970806604,0.4696775532,0.4696775532,-0.000267838,-0.000267838,0.212395009,0.212395009,-0.055709214,-0.583209134,-0.583209134,0.0511534208,0.0557092142,3,0.0175953044,1,0.151231062,0.1666666667,0.0921079271,0.0921079271,-0.003503796,-0.003503796,0.0132377133,0.0132377133,0.0027603237,214.34175,0.0813330705,0.5595575892,236.6151524,0.1072721135,2205.7470917,-0.072341128,-0.174640102,-0.013077118,-0.018814189,0.1847737729,0.1847737729,-0.140765108,0.128814151,0.0802391437,0.0802391437,0.0695138046,0.0695138046,0.4818616683,0.4408335995,0.1858934314,0,0.4812734667,0,3.2074863076,-0.076053827,2.3400087363,-0.101562069,7.2245477261,8.7049207968,10.499128481,-0.062124768,0.7185428206,0.7185428206,,0,0,,,1,1,0,0,0.1443444742,0.1443444742,,1,1,0.1597072877,0.1241022361,0.2482201469,4,4,0.0955218478,-1.974068767,-0.022191239,-0.924264304,-0.069292909,-0.32219026,0.0791394648,-0.00758109,-12076.99992,0.0716612905,,0,0.0128204921,0.0797910392,152.47000122,18697,15552,20180629,0.0031775236,2850731.6128,2648577.1487,8415.9164307,0.0116076146,20180331,20180430,136.56,-0.001922338,-0.001922338,0.0206157798,0.0206157798,0.025209894,0.007671754,0.007671754,,,,,0.1417116125,0.1417116125,-0.024062841,0,0.002274898,0.3013905025,0.0580943061,0.0406260653,0.0757687231,-0.00101569,0.2268572443,0.0007229966,-0.001015174,0.8873507796,0,0.1687666901,0.467456611,0.0647669461,,0.129553968,0.4478396174,0.0794437098,,5,-0.021230631,0.1926101546,0.1007479237,,0.0000614502,0.0459103657,436.5965,,761.57408892,0.0335647332,0.0884664094,0.379406528,466032,0.0002929115,0.1390693363,-0.060764586,0,4,0.0102459016,-0.15,,2.2,-2.216666667,3,0.035735208,4.88,0,8,3,29,0.01021755,-1,-0.084961899,0.0695990003,,0.0306381732,,14.357252787,-0.225838785,0.7588383163,0,0,0,0.0306381732,0.0695990003,0.802994467,-0.084961899,0.238793182,0.0085440143,0.0115327052,0.0301194638,0.0157513439,0.0238406144,0.3122443474,1.1203649966,1.1991832E-9,2.3393985E-8,0.6711677167,0.4504661039,0.2035656259,0.0201467116,0.023497859
10026,466032,012825,2017,20,2050,0.0009,46603210,46603210,3,2450.451957,0.0013388777,0.0970806604,0.3040365668,0.0494704659,0.0323099581,-0.000267874,0.2125533705,0.0373167896,0.0013054735,0.1730513775,0.2784474097,0.0323099581,10.555575259,0.0128204921,0.0754579168,0.0754579168,0.4424587868,0.4424587868,0.1549794814,0.0006216428,0.0006216428,0.0002750513,0.0002750513,0.0970806604,0.4696775532,0.4696775532,-0.000267838,-0.000267838,0.212395009,0.212395009,-0.055709214,-0.583209134,-0.583209134,0.0511534208,0.0557092142,3,0.0175953044,1,0.151231062,0.1666666667,0.0921079271,0.0921079271,-0.003503796,-0.003503796,0.0132377133,0.0132377133,0.0027603237,214.34175,0.0813330705,0.5595575892,236.6151524,0.1072721135,2205.7470917,-0.072341128,-0.174640102,-0.013077118,-0.018814189,0.1847737729,0.1847737729,-0.140765108,0.128814151,0.0802391437,0.0802391437,0.0695138046,0.0695138046,0.4818616683,0.4408335995,0.1858934314,0,0.4812734667,0,3.2074863076,-0.076053827,2.3400087363,-0.101562069,7.2245477261,8.7049207968,10.499128481,-0.062124768,0.7185428206,0.7185428206,,0,0,,,1,1,0,0,0.1443444742,0.1443444742,,1,1,0.1597072877,0.1241022361,0.2482201469,4,4,0.0955218478,-1.974068767,-0.022191239,-0.924264304,-0.069292909,-0.32219026,0.0791394648,-0.00758109,-12076.99992,0.0716612905,,0,0.0128204921,-0.049255554,144.96000671,18716,15575,20180731,0,2713071.4857,2850731.6128,0,0.0121965802,20180331,20180430,136.56,-0.001922338,-0.001922338,0.0206157798,0.0206157798,0.025209894,0.007671754,0.007671754,,,,,0.1417116125,0.1417116125,-0.024062841,0,0.002274898,0.3013905025,0.0580943061,0.0406260653,0.0757687231,-0.00101569,0.2268572443,0.0007229966,-0.001015174,0.8873507796,0,0.1687666901,0.467456611,0.0647669461,,0.129553968,0.4478396174,0.0794437098,,5,-0.021230631,0.1926101546,0.1007479237,,0.0000614502,0.0459103657,436.5965,,761.57408892,0.0335647332,0.0884664094,0.379406528,466032,0.0002929115,0.1390693363,-0.060764586,1,4,0.0124740125,-0.07,,2,-2.4,3,0.0352226128,4.81,0,8,3,30,0.0026763767,-1,-0.064172645,0.0824837994,,0.0797910392,,14.627095974,-0.146215148,0.7829308257,0,0,0,0.0797910392,0.0824837994,0.7875991461,-0.064172645,0.2248504149,0.0162589423,0.0534742487,0.0195036232,0.0084422133,0.0185026188,0.2489277407,1.0079411644,6.952493E-10,2.5052224E-8,0.6787743278,0.4607345881,0.2022159569,-0.044413211,0.0240348254
10026,466032,012825,2017,20,2050,0.0009,46603210,46603210,3,2450.451957,0.0013388777,0.0970806604,0.3040365668,0.0494704659,0.0323099581,-0.000267874,0.2125533705,0.0373167896,0.0013054735,0.1730513775,0.2784474097,0.0323099581,10.555575259,0.0128204921,0.0754579168,0.0754579168,0.4424587868,0.4424587868,0.1549794814,0.0006216428,0.0006216428,0.0002750513,0.0002750513,0.0970806604,0.4696775532,0.4696775532,-0.000267838,-0.000267838,0.212395009,0.212395009,-0.055709214,-0.583209134,-0.583209134,0.0511534208,0.0557092142,3,0.0175953044,1,0.151231062,0.1666666667,0.0921079271,0.0921079271,-0.003503796,-0.003503796,0.0132377133,0.0132377133,0.0027603237,214.34175,0.0813330705,0.5595575892,236.6151524,0.1072721135,2205.7470917,-0.072341128,-0.174640102,-0.013077118,-0.018814189,0.1847737729,0.1847737729,-0.140765108,0.128814151,0.0802391437,0.0802391437,0.0695138046,0.0695138046,0.4818616683,0.4408335995,0.1858934314,0,0.4812734667,0,3.2074863076,-0.076053827,2.3400087363,-0.101562069,7.2245477261,8.7049207968,10.499128481,-0.062124768,0.7185428206,0.7185428206,,0,0,,,1,1,0,0,0.1443444742,0.1443444742,,1,1,0.1597072877,0.1241022361,0.2482201469,4,4,0.0955218478,-1.974068767,-0.022191239,-0.924264304,-0.069292909,-0.32219026,0.0791394648,-0.00758109,-12076.99992,0.0716612905,,0,0.0128204921,0.0037251192,145.5,18716,13327,20180831,0,2723178,2713071.4857,0,0.0121513151,20180331,20180430,136.56,-0.001922338,-0.001922338,0.0206157798,0.0206157798,0.025209894,0.007671754,0.007671754,,,,,0.1417116125,0.1417116125,-0.024062841,0,0.002274898,0.3013905025,0.0580943061,0.0406260653,0.0757687231,-0.00101569,0.2268572443,0.0007229966,-0.001015174,0.8873507796,0,0.1687666901,0.467456611,0.0647669461,,0.129553968,0.4478396174,0.0794437098,,5,-0.021230631,0.1926101546,0.1007479237,,0.0000614502,0.0459103657,436.5965,,761.57408892,0.0335647332,0.0884664094,0.379406528,466032,0.0002929115,0.1390693363,-0.060764586,0,4,0.010373444,0.01,,2,-2.3,3,0.0352958407,4.82,0,8,3,31,0.0337704572,-2,0.1082339594,0.1748163483,,-0.049255554,,14.67891239,-0.006432441,0.8375187006,0,0,0,-0.049255554,0.1748163483,0.7365670981,0.1082339594,0.1394601502,0.0144862956,0.1037849739,0.0168153215,0.0160752963,0.0195948539,0.4882775425,2.3124002213,8.170179E-10,2.501481E-8,0.684491737,0.468528938,0.1972095147,-0.100437299,0.0236236505
10026,466032,012825,2017,20,2050,0.0009,46603210,46603210,3,2450.451957,0.0013388777,0.0970806604,0.3040365668,0.0494704659,0.0323099581,-0.000267874,0.2125533705,0.0373167896,0.0013054735,0.1730513775,0.2784474097,0.0323099581,10.555575259,0.0128204921,0.0754579168,0.0754579168,0.4424587868,0.4424587868,0.1549794814,0.0006216428,0.0006216428,0.0002750513,0.0002750513,0.0970806604,0.4696775532,0.4696775532,-0.000267838,-0.000267838,0.212395009,0.212395009,-0.055709214,-0.583209134,-0.583209134,0.0511534208,0.0557092142,3,0.0175953044,1,0.151231062,0.1666666667,0.0921079271,0.0921079271,-0.003503796,-0.003503796,0.0132377133,0.0132377133,0.0027603237,214.34175,0.0813330705,0.5595575892,236.6151524,0.1072721135,2205.7470917,-0.072341128,-0.174640102,-0.013077118,-0.018814189,0.1847737729,0.1847737729,-0.140765108,0.128814151,0.0802391437,0.0802391437,0.0695138046,0.0695138046,0.4818616683,0.4408335995,0.1858934314,0,0.4812734667,0,3.2074863076,-0.076053827,2.3400087363,-0.101562069,7.2245477261,8.7049207968,10.499128481,-0.062124768,0.7185428206,0.7185428206,,0,0,,,1,1,0,0,0.1443444742,0.1443444742,,1,1,0.1597072877,0.1241022361,0.2482201469,4,4,0.0955218478,-1.974068767,-0.022191239,-0.924264304,-0.069292909,-0.32219026,0.0791394648,-0.00758109,-12076.99992,0.0716612905,,0,0.0128204921,0.0401374511,150.88999939,18754,13237,20180928,0.0030927807,2829791.0486,2723178,8422.1923863,0.011888512,20180630,20180730,152.47,-0.004160391,-0.004160391,0.0294395014,0.0294395014,0.0361806304,0.00379692,0.00379692,,,,,0.1377101217,0.1377101217,0.0048128651,1,0.0001108711,0.2765265578,0.0526682341,0.036676199,0.0559585301,-0.001710042,0.2208130644,0.0002893994,-0.00170858,0.8193454208,0,0.0083593167,0.4483427737,0.0617936109,,0.1209414434,0.4049051811,0.0614229415,,6,-0.074504303,0.192141376,0.0927224382,,-0.000135935,0.0388613193,451.93825,,788.13088492,0.0482904708,0.1138620489,0.4241138402,466032,-0.000721453,0.0385580691,-0.065711006,0,6,0.0065502183,-0.24,,2,-2.2,3,0.0300386961,4.58,0,8,3,32,-0.016474404,0,0.0858849879,0.151205908,,0.0037251192,,14.629880232,0.0297754913,0.7901247734,0,0,0,0.0037251192,0.151205908,0.7453494709,0.0858849879,0.1482393672,0.0118086596,0.110001987,0.0166597106,0.0091477583,0.0200357627,0.3597391741,1.3198976963,8.941321E-10,2.6713123E-8,0.674603417,0.4550897703,0.1931456745,-0.002041263,0.0236373945
