public_date,port_svar,_FREQ_,mom12m_Mean,hxz_abr_Mean,hxz_sue_Mean,hxz_re_Mean,bm_Mean,ep_Mean,cfp_Mean,sp_Mean,agr_Mean,ni_Mean,acc_Mean,op_Mean,roe_Mean,seas1a_Mean,adm_Mean,rdm_Mean,me_Mean,svar_Mean,beta_Mean,mom1m_Mean
07-31-1986,2,457,0.4475312953,0.0016566611,0.0181013316,-0.002057434,0.0005584854,0.0000549288,0.0000926794,0.0013619118,0.1718812758,0.0250767065,0.0030996354,0.2902194588,0.0380328244,0.004024535,0.0000425442,,5354250.8915,0.0003246479,2.1888835791,0.020842582
07-31-1986,3,457,0.5214533643,0.0013055652,0.0132320353,-0.001213077,0.0005124487,0.0000401795,0.0000859583,0.0015751877,0.2309170005,0.01567398,0.0040093521,0.3489727524,0.0375401719,-0.001250794,0.0000467161,,4586095.7993,0.0004323685,1.7839987044,0.0256346711
07-31-1986,4,501,0.476146091,0.0016670798,0.0101239552,-0.000797484,0.0005889719,0.0000479494,0.0000903691,0.0013631356,0.242982968,0.024005137,0.0030629711,0.3256867328,0.0358587354,-0.010363342,0.0000473771,,3350820.9831,0.0005685583,1.9154767989,0.0253484914
07-31-1986,5,458,0.5721927322,-0.000331215,0.0024883681,-0.001846847,0.0005645431,0.0000316863,0.0000866355,0.0012074404,0.2316030216,0.0418230506,0.0083161638,0.3076237437,0.0304855477,0.0166526543,0.0000272362,,1359348.7907,0.0007472574,1.9462678329,0.0446933849
07-31-1986,6,457,0.5272513683,-0.000413155,-0.039443462,-0.003852456,0.0005055276,0.0000167345,0.0000632252,0.0017246681,0.4089752928,0.0666950859,0.0133092529,0.3408247233,0.0241478801,0.0362485677,0.0000373779,,681707.83453,0.001004583,1.7352416542,0.0091263088
07-31-1986,7,457,0.7051462873,0.0017272647,0.010146555,-0.005805025,0.0006224946,-4.833961E-6,0.000069327,0.001576214,0.3606904362,0.0793829047,0.0106939544,0.317629356,0.0180419349,0.0328180314,0.000045579,,420180.62551,0.0014612205,2.0874176029,0.0405978861
07-31-1986,8,458,0.4460933505,-0.004546276,-0.113058632,-0.008139174,0.0005435569,-0.000078288,0.0000292514,0.0022760709,0.3437758541,0.0769835435,0.0051975858,0.1999111872,0.0100983444,0.0004354971,0.0000588807,,605637.74953,0.0023509958,1.2230752975,0.0686926869
07-31-1986,9,458,0.3972607337,0.0073380999,-0.164112512,-0.016236478,0.0005911602,-0.000284475,-0.000151928,0.0023606009,0.2363071303,0.0563058324,-0.001041667,0.1597684363,-0.014260121,-0.023758342,0.0000544362,,253940.60627,0.0046923101,0.8603431005,0.1406567487
08-31-1986,0,455,0.3584573475,-0.001301553,0.0054886202,-0.001001936,0.0006703606,0.0000800893,0.0001407223,0.0011284931,0.1240273944,0.0172703271,0.0007909224,0.316577831,0.0379569726,0.0034933628,0.000021411,,23557551.428,0.0001348562,1.2840529998,-0.016695312
08-31-1986,1,455,0.4436497545,0.0005490777,0.0160441887,-0.000533724,0.0006583631,0.0000633276,0.0001179265,0.0014718781,0.1364655011,0.0268306388,0.0001772403,0.2604578313,0.0328521535,-0.003970061,0.0000439268,,7556575.6673,0.0002243451,1.8657079782,-0.044564101
08-31-1986,2,455,0.4792012738,0.0013107553,0.0201711686,-0.00169496,0.0005433885,0.0000582224,0.0000987681,0.0013785869,0.1852625499,0.0179169986,0.0037028157,0.3327048112,0.0399980084,-0.005659296,0.0000399269,,6578084.0834,0.0003351492,1.9105511721,-0.065031308
08-31-1986,3,454,0.5045096393,0.0010048343,0.0077799567,-0.002266597,0.0005558408,0.0000484429,0.0000899514,0.0013935916,0.2221999882,0.0131723399,0.0042325552,0.3293462829,0.0359847571,-0.001138094,0.0000386092,,4152534.369,0.0004442071,2.2350369642,-0.068041799
08-31-1986,4,494,0.475099405,0.0004225035,0.0003280801,-0.000961648,0.0005866144,0.000031791,0.0000935499,0.0014457753,0.1463859895,0.0374181645,0.0036016474,0.2827789365,0.0286223858,-0.006435121,0.0000328043,,1895113.5209,0.0006026948,1.9931829965,-0.071553181
08-31-1986,5,455,0.5783398597,-0.001974174,-0.018139422,-0.001715522,0.0005396027,0.0000179252,0.0000767596,0.0013048148,0.23555977,0.0431884722,0.008485097,0.3193917255,0.0239694001,-0.00628215,0.000032773,,1043633.5751,0.0007987553,2.0891885164,-0.097182897
08-31-1986,6,454,0.3473975235,-0.002867326,-0.058401023,-0.003200234,0.000740956,2.451643E-6,0.0001115389,0.0017461108,0.2797842333,0.1315517055,0.006106412,0.294212154,0.0128176646,-0.011409092,0.0000313686,,990127.23743,0.0010488047,2.2110189102,-0.150801242
08-31-1986,7,455,0.743417199,-0.003292397,-0.054468609,-0.009832258,0.0005351273,-0.000013422,0.0000492568,0.0017746691,0.4200511022,0.0849268497,0.015651963,0.2799889224,0.023468279,0.0003795383,0.0000611711,,426256.54392,0.0015181695,1.9279125744,-0.11871809
08-31-1986,8,455,0.3962918681,-0.005575748,-0.127625813,-0.012702273,0.0007046585,-0.000050124,0.000048373,0.0021735333,0.1913659672,0.0713550327,0.0043229978,0.2007556345,-0.014232863,-0.012460769,0.0000591559,,577637.78145,0.0024516721,1.1480936284,-0.075673119
08-31-1986,9,455,0.5672265513,0.0026390505,-0.142708192,-0.011915931,0.0006599127,-0.000304556,-0.000164867,0.0023487233,0.1583402764,0.0558894318,0.0007725339,0.1341391549,-0.000608851,0.0170639622,0.0000507372,,359386.06787,0.0054251467,1.0604723003,-0.056058487
09-30-1986,0,455,0.3187754697,-0.001806924,0.0024439802,-0.001215133,0.0007610135,0.0000840893,0.0001474876,0.0013312259,0.1647463512,0.0267904921,0.0009066517,0.287359255,0.0349455106,-0.037098778,0.0000300911,,21729562.632,0.0001671607,0.8882983539,0.0629228376
09-30-1986,1,455,0.363375553,0.0003810736,0.0160775767,-0.000821606,0.000694897,0.0000750145,0.0001346611,0.0014192208,0.1410202695,0.0144951525,-0.000378995,0.2977080245,0.0381752317,-0.034099903,0.0000419326,,11135512.738,0.0002641663,1.3769736774,0.0716363442
09-30-1986,2,455,0.4058729538,0.0000303006,0.0335151876,-0.000503082,0.000640507,0.00007129,0.0001226076,0.0016077498,0.1839222886,0.0309864379,0.0019464879,0.3061505975,0.0411441861,-0.031548749,0.0000455179,,5341374.5645,0.0003815848,1.5856857484,0.0672992371
09-30-1986,3,455,0.3481885608,0.0009223188,-0.001314617,-0.003025777,0.00067289,0.0000486524,0.0001159721,0.0016039265,0.180301354,0.0165022112,0.006381515,0.3397604749,0.0287802686,-0.037671509,0.0000425657,,4691642.0499,0.0005076037,1.3698411839,0.087242558
09-30-1986,4,496,0.3809060406,0.0013285863,0.0321463119,-0.002444706,0.0006019279,0.0000417329,0.0000884959,0.0014898584,0.2102158269,0.0280287347,0.0079183701,0.3219087185,0.0386893544,-0.050701807,0.000042937,,2387284.9046,0.0006665206,1.515217941,0.0734665425
09-30-1986,5,454,0.3460562434,-0.001252355,-0.015437841,-0.002421678,0.0006049726,0.0000142287,0.0000863124,0.0014924102,0.2111202786,0.0425548639,0.0068912019,0.3105645088,0.0252035165,-0.060851435,0.0000371854,,1138882.0859,0.0008707184,2.0544075152,0.0817955833
09-30-1986,6,455,0.4347011132,-0.003115253,0.0010589106,-0.003235595,0.0005571696,-0.00001074,0.0000544556,0.0012785208,0.3251835776,0.0701667097,0.0068914461,0.2685910608,0.0163679391,-0.060098892,0.0000330891,,1043336.7895,0.0011550029,1.4645830155,0.0893271588
09-30-1986,7,455,0.2371171135,-0.005896752,-0.16996792,-0.010044879,0.0007447035,-0.000053508,0.000055602,0.0022842822,0.3627916229,0.2195684277,0.0096440973,0.2922407922,-0.007991863,-0.051886718,0.0000632507,,1353923.1309,0.0015808027,1.4540731957,0.0698518454
09-30-1986,8,455,0.4464569306,-0.002609435,-0.107303079,-0.010642561,0.0005908284,-0.000060835,0.0000242017,0.0017165445,0.4615483816,0.0711597345,0.0087424781,0.2567322892,0.0096791812,-0.05993089,0.0000357413,,471098.05239,0.0024805387,0.8945942757,0.0660941862
09-30-1986,9,455,0.1439962925,0.0006829077,-0.105141525,-0.017206776,0.0007305304,-0.000428934,-0.000225111,0.0026469127,0.0341214612,0.0693589691,-0.013931005,-0.023462475,-0.03068058,-0.096419131,0.0000674403,,408058.19807,0.0056113543,1.8193128444,0.1523281645
10-31-1986,0,452,0.462420032,0.0005380284,0.0031954139,-0.001005298,0.0007215345,0.0000822839,0.0001381613,0.0012991717,0.1726500554,0.0234015962,0.0009511252,0.2817074278,0.0350111052,0.0529672966,0.0000365871,,18306101.021,0.0001582809,1.1878661789,-0.073277256
10-31-1986,1,451,0.5358057769,-0.000222553,0.013866202,-0.000759752,0.0006433082,0.000067828,0.0001250778,0.0012802677,0.152944247,0.0183280427,-0.001529339,0.3114126395,0.0391444436,0.0469962299,0.0000351793,,11243207.039,0.0002393424,1.2977563088,-0.085734151
10-31-1986,2,451,0.5509779961,0.0001994535,0.0504606701,-0.000954397,0.0006193032,0.0000670963,0.0001120113,0.0015534694,0.1666862032,0.0160273765,0.004849832,0.3048117531,0.0401767972,0.055827658,0.0000404386,,5587424.6271,0.0003447853,1.5146072396,-0.084436555
10-31-1986,3,451,0.5162134348,0.0038218787,0.0025478317,-0.001601297,0.0006445743,0.0000503584,0.0001259625,0.0016210769,0.1794518227,0.0265107923,0.0054912558,0.3270729509,0.032136079,0.0513524982,0.000044099,,5205586.6879,0.0004707153,1.4212745083,-0.084662865
10-31-1986,4,496,0.5167565068,0.0012446339,0.0377166405,-0.00251063,0.0005430208,0.0000344375,0.0000800109,0.0014003237,0.247773296,0.0497065854,0.0088106633,0.3213097581,0.0374814903,0.0520597164,0.0000373484,,1522120.4118,0.0006231485,1.6068782425,-0.058088315
10-31-1986,5,451,0.5720426464,0.0001561369,0.0157933258,-0.002766068,0.0005728613,0.0000168965,0.000087416,0.0013936947,0.2447058615,0.0474797278,0.0080865072,0.3477664492,0.0310592771,0.0585898172,0.0000328509,,1413156.6391,0.0008162436,1.4941008672,-0.049605065
10-31-1986,6,451,0.3698151192,0.0026913447,-0.029532274,-0.005658672,0.0005787531,-0.000016277,0.0000324361,0.001516262,0.3149890752,0.1079256809,0.0105405692,0.3027659022,0.0148282498,0.0446765629,0.0000429332,,637542.48723,0.0011135102,1.113455481,-0.091394604
10-31-1986,7,451,0.4811810832,-0.002765445,-0.085287011,-0.006664516,0.0006871952,-0.000039444,0.0000769768,0.0019386085,0.3675617859,0.202710272,0.0090000823,0.2262968988,0.0071184357,-0.000560281,0.000061804,,1742351.1284,0.00154464,1.1514203725,-0.020051896
10-31-1986,8,451,0.3565921824,-0.003720555,-0.344731906,-0.034044128,0.0008282088,-0.0001608,-0.00005712,0.0027001166,0.2654728922,0.0562990045,-0.002648665,0.155610659,-0.04975549,0.039129693,0.0000633423,,485067.91573,0.002350506,0.6981747109,-0.025529721
10-31-1986,9,452,0.4945467236,0.0043641296,-0.044597991,-0.009653762,0.000708864,-0.000298982,-0.000125618,0.0022223286,0.0352383554,0.0612747778,-0.005250431,-0.064701107,-0.005611676,0.0179920789,0.000065936,,414648.16158,0.0057268978,1.7856173104,-0.055072479
11-30-1986,0,448,0.3228467143,-0.000305467,0.0107691397,-0.000568492,0.0007993394,0.0000930012,0.0001657343,0.0015030306,0.1454150955,0.0250710288,-0.002595471,0.2995210017,0.0347584705,0.0522529271,0.000030285,,11945395.387,0.0001484794,0.8628699186,0.0299097302
11-30-1986,1,448,0.2967926605,-0.00016692,0.0194498582,-0.001096968,0.000627325,0.0000652728,0.0001158684,0.0011650669,0.1759677012,0.0168586977,0.001193787,0.3009257409,0.0381938725,0.0733380175,0.0000375214,,16262456.634,0.0002350497,1.4903710664,0.0467399913
11-30-1986,2,448,0.3285376245,0.0005649215,0.0215705608,0.0001745835,0.0006387999,0.0000616074,0.0001201513,0.0015081032,0.1463423423,0.0247349334,0.0016848754,0.2992950079,0.0358769905,0.0869249387,0.0000383662,,7345742.4646,0.0003389359,1.4936073564,0.0709177571
11-30-1986,3,448,0.3437705138,0.0005821082,0.014410912,-0.002519361,0.0005329499,0.0000450652,0.0000905445,0.0014428824,0.1874678582,0.0150990204,0.0070669698,0.3273374979,0.0376099302,0.0987787239,0.000031829,,4196021.9769,0.000457617,1.5126788719,0.0659708687
11-30-1986,4,494,0.3384658954,0.0034578694,0.0479890509,-0.003014162,0.0005124329,0.0000350794,0.0000935937,0.0013689926,0.2232125571,0.0401428367,0.0052744289,0.360384547,0.0397025295,0.0871609942,0.0000360409,,2109046.2796,0.0006054144,1.0528119632,0.0752868265
11-30-1986,5,447,0.3328514161,0.0027760008,-0.001923941,-0.002683338,0.0005643342,0.0000273773,0.0000714717,0.0015494152,0.2425431511,0.0409212217,0.0087515032,0.3334460276,0.0326879967,0.0926595607,0.0000428049,,1712621.6639,0.0008016471,1.5100103981,0.0956039987
11-30-1986,6,448,0.2999549726,0.0007939624,-0.099152053,-0.00519338,0.0006947474,-8.371211E-6,0.0000689979,0.0018781503,0.3443929322,0.1303170192,0.0145759382,0.2673968603,0.0136942873,0.0743584074,0.0000511255,,1331552.5172,0.0011119081,1.7598558994,0.0738113171
11-30-1986,7,448,0.3831290541,0.0005563301,-0.003274987,-0.007235768,0.0005744666,-0.00002339,0.0000418693,0.0018045797,0.289454559,0.1064217207,0.0039867007,0.2415224118,0.0110656205,0.1029671894,0.0000624779,,706456.72211,0.0015702751,1.2274313401,0.1143517576
11-30-1986,8,448,0.3003729064,-0.002281803,-0.160278122,-0.020177685,0.0006710912,-0.00009384,-4.639465E-6,0.0019735217,0.3163425778,0.0637431952,0.0058272281,0.1900766964,-0.023855421,0.0680489908,0.0000736992,,830136.70557,0.0023622756,0.8909665407,0.1021536393
11-30-1986,9,448,-0.059254574,0.0015674131,-0.143424507,-0.03251911,0.0010120126,-0.000456584,-0.000197894,0.0034555007,0.023854409,0.0740519037,-0.015829668,-0.116599075,-0.041831186,0.0512717101,0.0000831505,,54988.475956,0.0055049378,0.7110802429,0.0429197195
12-31-1986,0,447,0.3189553238,-0.000331832,0.0111612831,-0.000317203,0.0008068504,0.0000898956,0.000161235,0.001293512,0.1176715337,0.0259599664,-0.001253004,0.2899403888,0.03616213,0.0521752539,0.0000342516,,10781433.048,0.0001161064,0.8315072535,0.0196267206
12-31-1986,1,447,0.2713412964,0.0006130153,0.029103064,-0.001040591,0.0006108216,0.000066596,0.0001126724,0.0013207205,0.1733548561,0.009163175,0.002225325,0.2869237619,0.0378230808,0.0550406381,0.0000390163,,15269875.505,0.0001942271,1.7691051826,0.0248517864
12-31-1986,2,447,0.2901070515,0.0003493914,0.0340647554,-0.001683714,0.000626921,0.0000538064,0.0001077043,0.0015105224,0.1529091811,0.0158805395,0.0041637048,0.3067190678,0.0375454136,0.038065698,0.0000339471,,7261318.111,0.0002878723,1.6203825819,0.0228511623
12-31-1986,3,446,0.3207331017,0.0020374547,0.0114867554,-0.002522626,0.0005988444,0.0000452741,0.0001052426,0.001583888,0.2693181645,0.0418933547,0.0082498587,0.3339233568,0.0414881618,0.0498476962,0.0000445659,,1977629.6803,0.0004017522,1.0191359284,0.0099478538
12-31-1986,4,528,0.3084632543,0.0014548685,-0.090959708,-0.004670239,0.0005914077,0.0000308316,0.0000896802,0.0015750734,0.18898109,0.0804729035,0.0074678559,0.3237720478,0.0296551945,0.0460080084,0.0000388899,,1546770.3579,0.0005510546,1.5024920726,-0.001521765
12-31-1986,5,447,0.3413721928,0.0015392853,-0.007825721,-0.002591905,0.0006405394,0.0000312192,0.0000826845,0.0015491542,0.1957338254,0.0392957651,0.0065136791,0.3153866523,0.0290083925,0.0588103739,0.0000448651,,1516583.9484,0.0007551402,1.4035150437,0.0213476916
12-31-1986,6,446,0.2256432523,0.0003968365,-0.038301551,-0.005117801,0.0006714797,0.0000157925,0.0000621261,0.0020859462,0.3760860153,0.0675000676,0.0120064015,0.2446051499,0.0186716983,0.0404901296,0.0000702823,,732101.1502,0.0010524764,2.0619223539,0.0076354629
12-31-1986,7,447,0.2204904036,0.000473551,-0.032490597,-0.020497255,0.0007391401,-0.000058324,-4.975453E-6,0.0023738763,0.235128597,0.0751854935,0.0060181986,0.1866551973,0.0027820591,0.0426671781,0.0000694552,,670136.96314,0.0015263212,1.1441170305,0.0509068724
12-31-1986,8,447,0.2352409166,0.0015455322,-0.01496088,-0.023748277,0.0006940726,-0.000125125,-0.00003789,0.001977434,0.2334119386,0.0740344341,0.0077516385,0.1697412386,-0.014339072,0.0430354405,0.0000887551,,667805.16129,0.0024180731,0.5655248204,0.056877826
12-31-1986,9,447,-0.127395817,-0.003229769,-0.203237769,-0.03078637,0.000988746,-0.000650279,-0.000410742,0.0033133604,-0.039278412,0.0711325534,-0.02538681,-0.053473294,-0.056839236,0.0071329611,0.0000933613,,80191.742467,0.0061286897,0.9628433613,0.0016592088
01-31-1987,0,445,0.2905342061,-0.000254472,0.0096219587,-0.003189046,0.0007298767,0.0000814518,0.0001442231,0.0010575766,0.1126248589,0.0279048524,0.0000536154,0.288711643,0.0362955458,0.0180343961,0.0000250485,,11691318.557,0.0001332325,0.8230644181,-0.018333789
01-31-1987,1,444,0.2258714109,0.0004180442,0.0275336929,-0.001667397,0.0005762662,0.0000578327,0.0001038348,0.0012827673,0.1772140533,0.015644199,0.0010450288,0.283246357,0.0381801187,0.0036712548,0.0000346046,,17586090.321,0.0002334615,1.8482980225,-0.024699573
01-31-1987,2,444,0.3078286312,0.001517781,0.0218958602,-0.003092895,0.0005328892,0.0000551827,0.0001032289,0.0013355982,0.173058885,0.0145359332,0.0050432669,0.3250255972,0.0374858828,0.0327254745,0.0000362125,,5864837.1495,0.0003407685,1.7472541062,-0.021788899
01-31-1987,3,444,0.2354865283,0.0019170071,0.0216263288,-0.002437645,0.0004948189,0.0000312835,0.000072946,0.0012781781,0.146932204,0.0323961471,0.004383036,0.3007218695,0.0347292215,0.031983882,0.0000314741,,2752823.6525,0.0004653385,1.762785372,-0.033942533
01-31-1987,4,475,0.2329900862,0.0004129193,-0.028308772,-0.002921937,0.0005595114,0.0000284345,0.0000813161,0.0015192147,0.2398507417,0.0752529661,0.0089615121,0.4043638782,0.0341427724,0.0390459381,0.0000308916,,2027076.3747,0.000626609,1.9528954761,-0.035228061
01-31-1987,5,444,0.2949808562,0.0013393504,-0.080293048,-0.001927672,0.0005225308,0.0000263091,0.0000735019,0.0013670561,0.2371489188,0.0472900672,0.0087734663,0.3067632897,0.0272070241,0.0401173481,0.0000375253,,1158088.7123,0.0008645524,1.5381742473,-0.028252165
01-31-1987,6,444,0.1567433445,0.0033187235,-0.052217188,-0.003695212,0.0005416377,0.0000150122,0.0000495616,0.0015619458,0.3291196544,0.0580928155,0.0144831171,0.2541880882,0.0199361966,0.0065154627,0.0000407617,,918378.85922,0.0012019387,1.3736565949,-0.034557538
01-31-1987,7,444,0.1351003428,-0.000385841,-0.07779391,-0.013447202,0.000615509,-0.000077337,-0.000017199,0.001820216,0.3543471137,0.114928271,0.0066808231,0.1978663496,-0.004717525,0.03360267,0.0000686257,,257798.47476,0.001679126,1.6053650736,-0.043230655
01-31-1987,8,444,0.1585760834,0.0060682741,-0.077876036,-0.008087261,0.0006046699,-0.000119536,-0.000023045,0.0018903772,0.3183207448,0.0973200828,0.0145285411,0.133979786,-0.018214914,0.0587279872,0.0000767036,,762620.29318,0.0025752438,0.602795515,-0.035419325
01-31-1987,9,445,-0.178548719,-0.000908675,-0.194899891,-0.03048037,0.0008228276,-0.000607317,-0.000382369,0.0026787013,0.0052378359,0.0828201264,-0.028266205,-0.090718714,-0.062149145,0.0195896073,0.000080509,,85028.630381,0.0065602981,0.8952505779,-0.027145818
02-28-1987,0,445,0.240069495,-0.000747562,0.0249136794,-0.000545243,0.0007158355,0.0000793765,0.0001413215,0.0010253377,0.113810438,0.0271654647,0.0009779786,0.266608189,0.039586934,0.0760977971,0.0000230798,,11172572.962,0.0001382837,0.8471492157,0.0975854662
02-28-1987,1,444,0.1872201573,0.0004090844,0.0245084544,-0.001630041,0.0005334979,0.0000565579,0.0000947914,0.0012553983,0.1888205079,0.0144164925,0.0007237617,0.2959108053,0.0365358229,0.0818076527,0.000035651,,18365360.779,0.0002397423,1.881218013,0.1247910752
02-28-1987,2,444,0.2351922064,0.0012824266,0.0071145377,-0.000191506,0.0005417579,0.0000473694,0.0001036426,0.0013116614,0.1550110578,0.0317861555,0.0046478629,0.3267892836,0.0378898284,0.0966014359,0.0000307441,,7021074.0362,0.0003483672,1.7717868337,0.1585070872
02-28-1987,3,444,0.1569072514,0.001833618,-0.003102533,-0.001941897,0.0005413774,0.0000389823,0.0000841018,0.001380111,0.1791549804,0.0253258576,0.0032068767,0.2997612184,0.0342965063,0.0892733287,0.0000349306,,2089622.7023,0.0004759235,1.5758031617,0.1535586916
02-28-1987,4,458,0.1702120429,-0.000134465,0.0384172844,-0.002621686,0.0004496209,0.0000367488,0.0000693792,0.0011219541,0.2181890843,0.037683629,0.0091099779,0.3672783885,0.0367697637,0.0764469706,0.00002819,,3228797.4043,0.0006511204,1.794173772,0.1610483039
02-28-1987,5,444,0.1703475846,0.0038524221,-0.000045756,-0.004109657,0.0004859466,5.2848905E-6,0.0000544518,0.0012268922,0.3719202178,0.0665106759,0.0177709541,0.3722968173,0.0264832973,0.0787538335,0.0000280039,,665125.97026,0.0008887545,1.3515995083,0.1733881141
02-28-1987,6,444,0.1299724612,0.0054160881,-0.181095736,-0.002556217,0.0004266657,0.0000100056,0.0000505547,0.001105552,0.3826337584,0.0871904996,0.0135916988,0.3155660417,0.0217210728,0.0673426949,0.0000341439,,1272459.9841,0.0012146602,1.7032180972,0.2517329603
02-28-1987,7,444,-0.070304562,0.004019847,-0.088343779,-0.015003304,0.0005277145,-0.000093102,-0.000014787,0.0015216974,0.2620498094,0.0693435818,0.0099032334,0.1549722642,-0.015376406,0.0671242252,0.0000393842,,331303.19956,0.001731125,2.0052103574,0.1990296032
02-28-1987,8,444,-0.023328131,0.0029021261,-0.131701629,-0.011586238,0.0004797921,-0.000104579,-0.000034208,0.0017623356,0.3765374888,0.1154598193,0.0162799275,0.1003653911,0.0133120942,0.0368219072,0.0000548697,,603505.99048,0.0028131939,0.6593366172,0.2846120144
02-28-1987,9,445,-0.217038411,0.008116519,-0.156686853,-0.02647036,0.0005756831,-0.00040086,-0.000255845,0.0019188348,0.1016376172,0.0771731524,-0.001693367,-0.120220107,-0.085926091,-0.006222409,0.0000688822,,120271.09869,0.0067268707,1.7077692361,0.1728238145
03-31-1987,0,447,0.2760119395,0.0000218655,0.0555649366,-0.000555873,0.0008047153,0.0000846924,0.0001433144,0.0011038458,0.0939563377,0.0202001726,-0.000328674,0.2726456042,0.0333061846,0.0565902228,0.0000310629,,12149117.814,0.0001375995,0.5844096837,0.0066132636
03-31-1987,1,446,0.2082333031,-0.0006313,0.0237090522,-0.001598779,0.0005499875,0.0000547671,0.0000976864,0.0012348071,0.1198826701,0.0130535343,-0.000465458,0.2733645065,0.0308052392,0.0622159895,0.0000314401,,19739689.447,0.0002460625,1.7390582638,0.0516301601
03-31-1987,2,446,0.3276420583,0.0019951593,-0.022139575,-1.070941E-6,0.0005025654,0.0000514868,0.0000971218,0.0011813735,0.1506686236,0.011845489,0.0018002858,0.3354401998,0.0372742927,0.068115628,0.0000368735,,8232292.2295,0.0003528337,1.7485784738,0.0552111708
03-31-1987,3,446,0.2667337999,0.0036919117,0.125343811,-0.001722716,0.000548277,0.0000419903,0.0000947822,0.001295758,0.1510775085,0.0394598773,0.0044459993,0.2980389206,0.0324090581,0.0355959625,0.0000269158,,5023875.4108,0.0004858153,2.1736408952,0.0608311852
03-31-1987,4,475,0.2900997339,0.0000403297,-0.089713493,-0.00205752,0.0004166379,0.0000265594,0.0000574021,0.0010291524,0.2430793694,0.0292497053,0.0082552833,0.3570397332,0.0147895415,0.0737091377,0.0000188466,,3307180.8101,0.0006843833,1.7637022764,0.0901344843
03-31-1987,5,446,0.1829823017,0.0016978663,-0.011115419,-0.003940085,0.0004884366,8.9040699E-6,0.0000501447,0.0013345403,0.3452647247,0.0676072674,0.0114871337,0.3141774745,0.0108330584,0.0717288365,0.0000344903,,682981.96065,0.0009220319,1.8965594815,0.1295446712
03-31-1987,6,446,0.3125187696,0.0059708529,-0.103742303,-0.003419025,0.0003840742,-0.000021167,0.0000205394,0.0010481696,0.3680965138,0.0800871241,0.0144008349,0.3513529492,0.0223720023,0.0186554148,0.0000278916,,1310587.2716,0.001251902,1.5818313462,0.1287317498
03-31-1987,7,446,0.2877374498,0.0086060955,0.0321697722,-0.004158377,0.0004568599,-0.000051261,5.6760445E-6,0.0013255406,0.4769739197,0.079778247,0.0154777332,0.2834002891,0.0122386059,0.0601715465,0.0000349041,,393956.4248,0.0017346003,0.7804033889,0.1528447956
03-31-1987,8,446,0.0517789694,0.0037522531,-0.01726835,-0.012492772,0.0004304471,-0.00011543,-0.000052526,0.0013627308,0.3952368904,0.1708543775,0.0026616638,0.1106343321,-0.067100354,0.0570922288,0.0000412256,,170690.76968,0.0027507837,1.7891500692,0.1099884509
03-31-1987,9,447,-0.102290189,0.0024919605,-0.106696735,-0.012952351,0.0003738219,-0.000280345,-0.000175941,0.0019452385,0.137279469,0.0801435923,0.0062691939,-0.069814572,0.0113496372,0.0708106947,0.0000884073,,367899.58689,0.0060298952,2.3478105426,0.1670578932
04-30-1987,0,447,0.2035475769,-0.001495205,0.0257042657,-0.000700704,0.0007952594,0.0000858558,0.0001433962,0.001200421,0.0945327801,0.0210250305,0.0013590623,0.2702478087,0.0356389229,-0.008459514,0.0000273317,,14180337.789,0.0001598121,0.3343038948,0.0088080343
04-30-1987,1,446,0.1958123669,0.0036223224,-0.001939248,-0.001650357,0.0005883678,0.0000563143,0.0001038271,0.0012199456,0.0972613137,0.0046548216,8.9597503E-6,0.2859035013,0.0307350833,-0.002412904,0.0000323505,,19861872.66,0.0002585973,1.350900674,0.0238744568
04-30-1987,2,446,0.3006555515,0.0001953525,0.0596853999,-0.000088371,0.0005503663,0.0000546788,0.000101541,0.0011446226,0.1451907377,0.0149869184,0.0018417401,0.2893517837,0.0341238198,-0.012338874,0.000033143,,11383869.952,0.0003622584,1.54688552,0.0316864419
04-30-1987,3,446,0.2787167894,0.0011336727,0.0368192565,-0.000403904,0.0005143583,0.0000521546,0.0000921884,0.0012800286,0.1960244214,0.0420609681,0.0008711533,0.363997233,0.0454629354,-0.006381075,0.0000341682,,5995974.3544,0.0004822243,1.6365340187,0.0233552145
04-30-1987,4,467,0.2713873738,0.000899219,0.0564013637,-0.001412228,0.0005108828,0.000034769,0.000078815,0.0012007759,0.1804596441,0.0252685922,0.0047058843,0.2763466436,0.0297083695,-0.001370807,0.000026989,,3121159.4284,0.0006374207,1.8092377518,0.05561442
04-30-1987,5,446,0.3284619846,0.0011881135,-0.13940006,-0.001869124,0.0006205569,0.0000203939,0.0000986479,0.0014437509,0.2533956326,0.0613895528,0.0059165448,0.2990939456,0.0034040236,0.0274966659,0.0000320443,,2208779.165,0.0008619431,1.6434549964,0.0472531825
04-30-1987,6,446,0.4168199801,0.0047923329,-0.110382446,-0.002497416,0.0004140928,-9.928592E-6,0.0000353195,0.0010921019,0.3872595705,0.0704128699,0.014164259,0.3686855687,0.0153135184,0.0528651462,0.0000288366,,1332687.6685,0.0011641579,1.1496982278,0.0507606271
04-30-1987,7,446,0.4781136029,0.0084817537,0.0702592803,-0.005021491,0.000412208,-0.000039004,0.0000104203,0.001249802,0.5124665313,0.0693074062,0.0156729098,0.3545929289,0.0303142649,0.0670269558,0.0000323164,,490784.80679,0.0016490065,1.4349028539,0.051845262
