date,0,1,2,3,4,5,6,7,8,9
1976-01-31,594765.5325,1542958.8999,1987185.2096,1169356.5978,5826631.7583,14892837.295,2335611.6828,7745215.1232,1257703.5313,739529.77562
1976-02-29,364712.10795,1391295.5041,1279875.0033,1871660.3731,1913632.3983,14933991.998,1418614.0309,7354676.735,1949821.9708,852365.94274
1976-03-31,388846.4342,1567416.1188,1280731.1165,2026303.5305,1944565.8471,15769530.315,3087894.1103,8092158.0097,2135403.8774,889653.9054200001
1976-04-30,389886.27775999997,1615356.4277,1300878.1743,2068378.6406,2127634.3444,11670186.002,12518627.058,6028635.3976,5730292.6448,852027.1529600001
1976-05-31,379533.66417,1810686.264,925887.6531700001,2177876.7771,1990947.3235,10866836.132000001,13260295.563,5873064.3559,5219275.2986,970052.8839700001
1976-06-30,398299.79032,1841278.1865,968477.6993799999,2320198.1980000003,2203900.8045,11229824.248,14079562.715999998,7027004.2972,2183792.871,1046990.96
1976-07-31,385798.25392,1843359.3559,990384.1483299999,2371505.3753,2084215.6844,11296051.717,13796560.480999999,5882833.2316,4754128.1213,948089.3817
1976-08-31,343987.24604,1822138.5559999999,1184712.8489,2279564.4413,2010766.7502,11692114.143,13923231.604,5830309.8355,4706996.3341,978675.5084
1976-09-30,363577.87937,2074642.8155,1079357.1581,2387307.4203,2065227.4973,12072737.029000001,14319882.564000001,2785665.6261,8199570.4507,1050242.8046
1976-10-31,343162.5436,2021628.4630000002,1112221.0391,2259477.5292,1053798.3552,11741575.274,14999002.102,3515443.6485,7870111.6219,918545.62775
1976-11-30,365794.24806,1987918.5682,1103201.7395,2035879.4673,1290715.7783,12342991.79,13947145.761,3418941.0558,7253753.5386,935855.42882
1976-12-31,372854.83098,2391833.726,1088193.4827,2047801.9647,1248783.8038,12342101.71,14314555.057,2371561.2293,8319995.8679,748825.16066
1977-01-31,350319.64143,2216821.2292,1051634.9615,1894340.7221,1100839.0622,12806353.806,13449413.781,2218996.6802,7626813.7631,858188.6780600001
1977-02-28,341509.05186,2007975.7869999998,1055175.4341,1825266.1846,1053826.1979999999,12856963.072,13843863.964000002,2308596.0803,7493005.9778,695031.48652
1977-03-31,354243.11577,1953165.1952,1011272.8749,1938236.4496,935922.19616,12495052.579000002,14194465.250999998,3155431.9296,6047658.3581,681783.46551
1977-04-30,368087.08316,2031342.6704,1064491.1833,2018509.4611,993955.61687,16779430.721,2254136.1484,3029837.7139999997,6278520.5283,708456.4314100001
1977-05-31,353160.39589,2005155.1496,1049213.3129,1959433.5936,937821.82728,13158024.735,11325281.645,2822581.3093,6199812.344,688441.11126
1977-06-30,366742.39200000005,2019264.1632,1078078.6165,2047372.7619,871954.8442,13507148.25,12038038.915,2271065.0924,6438643.8142,749362.72843
1977-07-31,352470.20911999996,2083942.8312,1049890.9954,2000352.7952,807404.7403,13306433.047,12218093.782,2261677.5163,6339921.4206,721781.89326
1977-08-31,342892.84758,1823856.3769,1006766.3046,2007577.4059,779004.1238,12543922.230999999,12739564.291,2151588.4305,6351167.9582,724465.02159
1977-09-30,342640.72798,1759521.6916,1023024.6414,1950555.9674,2401699.5009,13170617.63,12191927.147,2251888.3764,6775797.6747,684825.49811
1977-10-31,320483.25002,1777156.1574,984240.7607399999,1722723.9840000002,2522212.7777,12513158.226,12366443.815,2127796.9078,6216633.3958,436457.00301000004
1977-11-30,323164.90465,1749416.2243,830140.07191,1784943.0581,1124470.8364,11735260.129,12893129.472000001,1986991.0633,5974683.0834,505599.01423000003
1977-12-31,311892.58638,1886034.7852,1212506.1906,1491438.9304,2628988.0584,12411569.452,12886027.060999999,2520550.2658,5734959.3238,505090.07683000003
1978-01-31,303314.11671,1734526.9246,1122457.7731,1377095.6689,2347453.6386,11991399.355999999,12611745.287,2323340.8774,5260851.9582,459213.08177
1978-02-28,277191.71798,1657173.6101,840512.1742,1563247.2295,2283730.2569999998,12190536.970999999,11980376.974000001,1763815.6461,5135492.6785,447195.79592
1978-03-31,288349.97166,1746134.2882,797371.1634300001,1331732.6741,2379208.7409,12332412.586,11397907.935,1618473.5446,5678658.6677,607082.0923199999
1978-04-30,304173.649,1934335.9584,980873.4298200001,1388013.9664,2695096.5197,12783730.129,12919742.502999999,1882887.7334,5922736.114,718220.32052
1978-05-31,307059.41546,1905889.177,975339.9074,1396853.9307,2680669.8661,11999787.672,12274146.01,1904827.2192,5397918.0293,587972.72837
1978-06-30,286498.7854,676123.53814,1546171.2699,930196.25161,1536904.6192,11961646.044000002,4576385.1414,12839788.69,4912455.7577,935277.13654
1978-07-31,322611.05100000004,683541.78561,1643192.2958,840673.81336,1678037.3654,12269895.35,4832800.6292,14403873.375999998,5207516.5074,1086157.2059
1978-08-31,323957.65109,1933631.3254,914782.0334600001,850836.0321899999,1852224.8191,12801557.828,13613514.145,2096221.1888,5267525.7751,894699.45316
1978-09-30,315268.90462,1061863.6648,1680426.6222,866596.78226,1792576.3935,12745281.257000001,13502589.495,2393404.3171,5156074.7101,844994.2766399999
1978-10-31,643954.24632,1783423.7722,841213.01062,13778049.769000001,12324419.957,5366268.9633,2436192.7712,5092302.0851,1015577.9723,472522.82349
1978-11-30,381878.17621999996,1873108.5915,942026.19814,14137880.534000002,2772459.1561,13455598.58,4468482.8757,3138147.8201,955841.4215200001,567570.07102
1978-12-31,370123.03378,579189.9630699999,1845222.7062,925998.5294100001,13974462.669000002,13124539.447,6942934.6335,2548019.7062,2644196.7046,654279.54412
1979-01-31,295044.07758000004,630869.45495,1816561.485,985624.09194,14396657.611,1981766.0980000002,15471835.1,4263067.2986,3133236.1179,651590.73453
1979-02-28,353611.59446999995,871769.1998299999,1781177.8611,761902.55026,13354530.019000001,13826229.08,5915306.9851,4464956.208000001,2311488.8255,560771.89786
1979-03-31,351326.61928000004,858884.85172,1897977.4293,1230911.5742,13103020.601,16595233.166,2555139.6302,4423135.4541,2501983.8142,611998.35123
1979-04-30,295927.58253,864680.59393,2036418.4553,776923.80973,12158630.535,16773045.990999999,2772907.4278,4524510.9924,2551415.815,609643.29133
1979-05-31,290653.033,867769.6102299999,2053410.865,1024478.9977,12006040.907,15797337.220999999,4381956.2129,2764678.2554,2300646.8386,589286.44553
1979-06-30,308296.16288,942428.9360100001,2117951.6538,826360.15637,12077576.16,6777233.9576,13156705.070999999,4616300.5439,2431116.7896,604015.98656
1979-07-31,307254.23119,967162.5037,2147847.253,926683.5284200001,12071140.289,14311970.5,2298955.8474,4543599.8605,2319291.9218,639624.90131
1979-08-31,203401.21321,966965.31239,14891807.238,1853400.6919,1829805.8217,12552698.093,5957613.9229,3229652.2955,2628141.288,672452.34606
1979-09-30,312149.01821999997,1117697.5268,14613730.457999999,1127000.7994,1932641.2695,11641233.025,6480544.1804,2815839.2928,2517777.5441,657314.2057
1979-10-31,406901.19718,1118105.5549,13810682.904000001,10995039.304000001,4217569.2348,6323786.8847,2300336.7971,3083582.1625,662751.3297100001,488247.65439
1979-11-30,213043.20161,1124012.7621,13921852.485,3140207.3798,11191601.702,3326335.9775,5779709.8848,2865310.1672,1596409.8275,452772.39321
1979-12-31,273787.47079,1129749.3075,851381.48723,11234388.609000001,10661594.116,3557086.0141,5347724.1657,2747976.2668,1566587.5152,504799.86058000004
1980-01-31,531055.88233,1232700.031,11207857.344,12848521.58,6281517.29,3184269.7761,2509243.5618,2940487.6534,921584.1046600001,288440.71586999996
1980-02-29,393039.24650999997,812185.2418399999,812268.11817,11023165.590999998,10814662.865999999,4815586.6819,7713103.877,3109864.8014,2679328.8905,432846.39502
1980-03-31,314422.03588000004,503951.90647,555632.2452199999,3460022.6145,15118339.24,2645974.2245,7350256.6805,2151251.7079,3472703.4895,430499.55381
1980-04-30,341945.97868,533734.27259,808313.49792,11742655.646,12037285.052000001,4423353.4593,7038466.9986,3134181.2819,2666080.5515,432980.74446
1980-05-31,407599.37089,595402.42191,1060020.5452,10923918.000999998,13567158.390999999,2123320.2578,2601800.6834,3147793.5466,2512155.9651,666021.14491
1980-06-30,726290.68761,656979.45594,3141131.9758,12187875.621,7042632.3363,11151748.121,3690541.7207,2020291.9901,2710176.6101,675171.72979
1980-07-31,738829.49787,741362.80893,793930.31057,12615918.443,1778563.8657,13534943.27,4138386.8521,3358682.0188,3077324.4261,926279.7770799999
1980-08-31,856714.7507399999,797494.5190000001,5025794.6525,12209350.615999999,6997537.9077,11035822.986,2847881.7074,3318451.8672,2897418.2911,644543.6368
1980-09-30,865332.2124399999,765890.4770399999,13521038.428,2014724.3369,8096453.1661,11770307.733,3697963.2019,2178197.0952,2873840.4639,956264.7493
1980-10-31,853524.57018,840613.9311,3157439.2458,12504748.490999999,3286942.1645,12378626.495,6715708.2727,4197140.7353,2908633.256,919134.34131
1980-11-30,630840.1957899999,897125.03907,2962435.4019,12699586.572999999,4545533.3203,12691096.079000002,8582000.7958,4048608.2633,5320444.1998,1038806.4425
1980-12-31,573182.2501300001,840175.95845,3127105.8097,12599171.195999999,4219682.5211,13110691.915,6368185.9293,5040856.4087,3030523.73,1138479.0255
1981-01-31,507607.45227,392703.15674,3203221.0566,11461610.005,2822055.6364,10525298.895,9470543.9934,5047371.8318,4613754.0471,3295348.7515
1981-02-28,502989.05998,779339.0187199999,1252014.7258,10822090.300999999,1550568.3699,13431089.685999999,4793405.7943,4642855.4703,4335900.1388,3609089.8724
1981-03-31,532320.2000300001,979525.1993399999,12366587.928,3388938.0011,13844150.0,4316454.6102,2333650.7404,5796376.1964,2469813.0236,3641099.6233
1981-04-30,519113.9704,843589.22693,11531420.320999999,3324639.8430000003,13729145.896,3574792.5592,2944522.4811,4126069.69,2474118.8838,3392237.9847
1981-05-31,481742.34596000006,1329967.1901,10627460.127,9329110.934,11749611.435999999,2873896.9288,3314174.8974,4222351.7132,3549954.5594,1145237.8267
1981-06-30,828381.5381199999,2220690.4728,11379275.013,9374022.957999999,11537688.677000001,2350872.274,3124385.0873,4465045.044,3171369.5745,1194566.0736
1981-07-31,381964.68947,1542598.6336,10378340.913999999,9304202.9614,12899739.454000002,2814425.6733,3568399.9932,4618968.7686,3769776.6752,1216171.3684
1981-08-31,1296391.3987,1277124.7733,9883704.6427,15890683.170999998,2102429.3172,2785192.3739,3304206.5136,4743116.8055,2986982.7497,937938.7820799999
1981-09-30,1345265.7736,923188.1532,10148582.458999999,17145615.39,3160613.3456,2250697.4983,3110829.8869,4504144.4257,3004049.9013,999255.28524
1981-10-31,1022430.9694,12979959.812,7461967.2891,16452528.839000002,3262586.3381,2682695.6291,3535110.4754,4392034.0929,3076026.1228,2063401.8069
1981-11-30,404082.6533,13641695.976,2003908.7889,18611996.629,3675179.9823,2975538.6602,3697646.5585,4635965.7342,3157148.945,2266211.1013
1981-12-31,396775.16268,14664547.415,1809600.3473,17863606.648,3151688.9275,2948151.9245,3514750.4389,4398039.1053,3167217.5144,2064697.967
1982-01-31,1008316.7656,3323135.9562,14156237.588,18596167.112999998,2753700.8788,2886576.4631,4046601.5814,3078248.3241,3686895.5689999997,1991527.6172
1982-02-28,948235.0723799999,3123861.3912,14452745.387,15810021.289,2609943.2413,2619796.0158,3324243.6429,3205328.9932,3507849.3193,1731257.4036
1982-03-31,893065.7934,3653647.5709,13504113.099000001,16418968.17,2605947.9979,1922761.75,3899309.1568,3217308.3284,3605346.2461,1650366.2082
1982-04-30,507155.11642,3732189.0997,14413623.968,15529871.9,2639776.8376,2839192.8969,3775752.2473,2759125.8183,3722670.8155,1846503.7911
1982-05-31,423982.47306,4056812.6336,13797607.519000001,15574917.742999999,1638498.3527,2796893.1372,4288522.2892,1729188.2078,3635250.7539,1769522.9836
1982-06-30,1266978.0924,4283009.151000001,13183089.624000002,14896813.422,1380010.5492,3802126.1213,3227537.4982,1908354.25,3765280.9889,1239617.2745
1982-07-31,6268535.4398,743698.04395,14487085.222000001,15165296.352,2451745.8559,3210966.8335,3266150.7299,2565530.454,3630814.7746,1512213.3018
1982-08-31,1097454.2988,5694942.3061,18535861.893,17484194.407,2862138.1921,1923469.7138,4580267.2012,3054898.3629,4074796.5741,1510481.5046
1982-09-30,1084770.8438,5154491.3341,18448082.937,18052065.353,2611870.2175,2392389.742,4759405.5602,3080839.6998,3778833.4207,1199328.0644
1982-10-31,1107802.5303,6505720.2813,20399918.902,19013693.8,2637844.6392,2863729.7944,5068963.2393,3586295.8196,4177552.6747,1543052.6389
1982-11-30,1024568.7601,6162401.4297,20226428.188,15232404.740999999,2813116.4997,3021200.7622,4960506.9469,4086830.9667,2953944.7687,1732449.4896
1982-12-31,1035080.2012,6588944.1191,7077832.1637,24977457.411999997,2918076.232,2523486.2582,5396530.6046,3942060.8395,2954014.0,1646694.1785
1983-01-31,463103.17975,6568367.306,22039843.643000003,19753434.911,3226409.3445,2946036.1925,5486628.8117,3839195.9368,3179285.1001,1732220.77
1983-02-28,289284.96018,6157750.5676,6675029.8655,16888081.847,15594058.629,4137667.6472,5976764.9444,3939974.5252,3375916.07,1733338.8190000001
1983-03-31,386086.07772,2240168.1943,23163392.199,3031823.9756,14786659.14,3743588.0283,6209321.1496,3455462.9364,3049041.0188,1654628.9022
1983-04-30,394216.85967,1432535.2321,25837804.465,3237974.3286,16204873.142,6217858.8618,4279031.9607,3033831.4274,2378389.9122,1579244.7404
1983-05-31,333996.06532,1524754.5981,5445404.2135,20890412.748,1727777.2589,14338813.172,5549830.0455,3997701.1111,3007165.6093,1943751.6802
1983-06-30,351952.71072,1142003.7743,2174936.8709,23184426.16,13532510.881,4349097.2323,5930777.9827,4318862.2118,3260064.8131,2033649.4519
1983-07-31,375908.61765,1051794.0811,9925998.1376,22456453.343000002,2474405.1157,13350529.902,3544653.4004,6129626.2367,2983232.715,1523950.8862
1983-08-31,370622.37991,706045.7790600001,5444979.2645,24490078.566999998,2947138.0515,15114563.94,4139184.3564,5749131.5627,3079661.2677,1459764.1777
1983-09-30,399806.15326,545501.83813,5377005.2287,25698788.156999998,3030015.8665,15096675.090999998,4734537.7884,5671408.0308,3205944.2665,1344474.6607
1983-10-31,463175.8933,516659.15151000005,5561726.0188,25842307.21,3091251.5592,14595425.38,6560533.8713,2996986.4833,2859456.1192,1280558.5288
1983-11-30,470215.38853999996,444552.01892,1476847.6614,9420570.8317,19118458.798,2636034.2039,15049874.855,7227425.4604,3266799.2923,1323379.7234
1983-12-31,463889.96336999995,448775.25626000005,1685394.8759,9039975.5715,21052676.672000002,2732599.5129,15217512.112,7034496.7952,3337277.848,1384211.7525
1984-01-31,461757.04248,437748.86303999997,1963205.7013,9704832.0736,19293705.459000003,2687748.6553,16834692.61,6800875.1734,3281245.5308,1176826.1182
