date,0,1,2,3,4,5,6,7,8,9
1976-01-31,-0.083348409,-0.04654827,-0.023203769,-0.0017213229999999999,0.0265110347,0.011135372900000001,0.031117289500000003,0.053265178200000006,0.0863829891,0.1202781644
1976-02-29,-0.076749537,-0.016737148,-0.019415577,0.0203663893,0.00023671080000000003,0.0192079227,0.0247989806,0.0473282377,0.0946395357,0.1168824192
1976-03-31,-0.062061782,-0.048473546,-0.019762151999999998,-0.003203835,0.0165451568,0.0353688297,0.0484202098,0.07684154,0.09725560550000001,0.0977747269
1976-04-30,-0.083647945,-0.038785135,-0.011336588,0.0031112163,0.0233840128,0.0449672596,0.056116308899999995,0.07661990490000001,0.1004081684,0.09750815060000001
1976-05-31,-0.10837588699999999,-0.038237461,-0.019945256,0.0036361023999999997,0.0226239509,0.0508991418,0.0659661971,0.0904944907,0.09245261269999999,0.0980067265
1976-06-30,-0.076700873,0.0217209203,0.0056095482,0.0535819305,0.0305127062,0.0822779516,0.0842677938,0.0991302368,0.1042465424,0.11300678310000001
1976-07-31,-0.062590277,0.0192384634,0.0007991549,0.046918089,0.0354938048,0.0846309693,0.0784116962,0.0991020242,0.10341959460000001,0.1139833636
1976-08-31,-0.072695307,0.0179612072,-0.007760983000000001,0.0558757855,0.0411763563,0.08904247970000001,0.08597664320000001,0.0920216604,0.1064953356,0.113548816
1976-09-30,-0.032449952000000004,-0.004204423,0.0137530719,0.08913801789999999,0.0553566092,0.0979852548,0.0856495499,0.1041768427,0.11804199359999999,0.1154605447
1976-10-31,-0.020083456,0.012661766100000001,0.0145522074,0.0890455382,0.0735980889,0.08795334169999999,0.0918802791,0.0994825836,0.11672003269999999,0.1157455174
1976-11-30,-0.014423013,0.0093735617,0.0225605817,0.084522852,0.0749230756,0.0883080531,0.0920727527,0.1014029476,0.11822923449999999,0.1163598658
1976-12-31,-0.042163958,0.0160356834,0.037215612200000005,0.0903939567,0.0736826547,0.11294916210000001,0.0969672987,0.1122916322,0.1220509487,0.1244562334
1977-01-31,-0.027863552000000003,0.026477191299999998,0.043182536699999996,0.0916019866,0.07507788509999999,0.1092774543,0.09827895710000001,0.10705689880000001,0.11542437109999999,0.1255810756
1977-02-28,-0.045066445,0.028834379900000002,0.0447873815,0.08773564789999999,0.0746046096,0.1133456298,0.0927666181,0.10551439359999999,0.1181296927,0.1249320186
1977-03-31,-0.023737695,0.0264475878,0.0748108653,0.0800550909,0.0787399141,0.12186165619999999,0.09944305710000001,0.1261084781,0.1298954118,0.1285729971
1977-04-30,-0.027370269,0.0465439241,0.0709578082,0.0728104116,0.0903824547,0.113914755,0.1024582742,0.13167835320000001,0.12803027779999998,0.1278664826
1977-05-31,-0.037972953999999996,0.057456806799999996,0.0628915401,0.0835646645,0.08815942730000001,0.11478296710000001,0.1030131618,0.1321385574,0.1297528904,0.12910750880000002
1977-06-30,-0.029087399,0.045806426399999996,0.0609626077,0.0899201691,0.0975353166,0.1294076943,0.1117905815,0.1256836732,0.1407948187,0.1274333354
1977-07-31,-0.007080696,0.0299068749,0.06938532230000001,0.0891259358,0.095136641,0.1325628551,0.11759675259999999,0.1316548723,0.14204483029999998,0.1272159443
1977-08-31,-0.018472615,0.0521075408,0.06377233110000001,0.0834615772,0.0975456249,0.13100716269999998,0.1144311851,0.1237629329,0.1482926241,0.1271511061
1977-09-30,-0.013112593999999998,0.05248234400000001,0.077958828,0.09117419269999999,0.10246589910000001,0.128447426,0.1267514817,0.1266254084,0.1472154969,0.12076449310000001
1977-10-31,-0.039679676000000004,0.0354133346,0.0804290436,0.08400372369999999,0.11797992630000001,0.1319268193,0.1331461144,0.1308064725,0.1444031158,0.1222548886
1977-11-30,-0.020496133,0.049889509900000004,0.0790344717,0.09038976439999999,0.1212062551,0.135273488,0.1272970923,0.1338525604,0.1405226216,0.1230285913
1977-12-31,-0.015572168999999999,0.0594125298,0.0804750638,0.0976713761,0.1274066797,0.1337938869,0.1352812041,0.1380903397,0.1435672825,0.1162679512
1978-01-31,-0.0038414359999999997,0.0619036593,0.084665042,0.11066965220000001,0.1244043767,0.1320342911,0.135138122,0.1311858441,0.1495581594,0.1153146141
1978-02-28,-0.011626808,0.06838053599999999,0.0848739199,0.1035555781,0.134372656,0.1334829163,0.1321968367,0.13601541109999998,0.1476898123,0.11630970550000001
1978-03-31,-0.010058114,0.059127827599999995,0.0879425136,0.1143651694,0.1395688418,0.14914888710000002,0.1440570108,0.1474972078,0.142978742,0.11945985740000001
1978-04-30,0.0292620448,0.0426828841,0.08350731410000001,0.1243664452,0.1354056752,0.1530532269,0.1497142533,0.1489900645,0.1463343435,0.12136919800000001
1978-05-31,0.0289722518,0.0461161192,0.0790590645,0.12919394439999998,0.1408778774,0.15045238060000002,0.1446781185,0.1558375437,0.145036561,0.1217901652
1978-06-30,0.036316966299999996,0.057896313600000006,0.0865720648,0.12125339660000001,0.1452861804,0.1615507712,0.15767094480000002,0.1553842061,0.1407451016,0.1180263713
1978-07-31,0.027222314100000002,0.0604302637,0.08463558480000001,0.12250130279999999,0.1509507209,0.1754231525,0.1510304671,0.1573235956,0.1386639781,0.1206796466
1978-08-31,0.0401322093,0.0545495386,0.1002379561,0.1224687362,0.1368405738,0.1708336618,0.1677383718,0.1522052179,0.1455212766,0.12116427980000001
1978-09-30,0.048054809299999994,0.051059818099999994,0.10519022130000001,0.119023448,0.1419081002,0.179034285,0.18095408219999998,0.1658865243,0.15346548699999998,0.12704877679999999
