date,0,1,2,3,4,5,6,7,8,9
1976-01-31,-0.14490392,-0.046634949,-0.126295745,-0.030309033,-0.06566549,-0.29843863600000003,-0.241430488,-0.27098259,-0.235305614,-0.282689039
1976-02-29,-0.142372802,0.0275233703,-0.064202815,-0.025220585,-0.094691064,-0.142842763,-0.11518624300000001,-0.29195336,-0.188945738,-0.29424228
1976-03-31,-0.205614894,-0.007043361999999999,-0.09100686,-0.06660825,-0.124794702,-0.180927132,-0.225933153,-0.344239345,-0.229644369,-0.26393972
1976-04-30,-0.21121400899999998,-0.037179285,-0.137117453,-0.106862604,-0.17354100600000003,-0.101786599,-0.335771919,-0.299038378,-0.33431841100000004,-0.275429867
1976-05-31,-0.218732205,-0.057339585,-0.12935011,-0.10689877199999999,-0.160794795,-0.173524604,-0.35105808299999997,-0.290228357,-0.320113753,-0.279039782
1976-06-30,-0.24326705,-0.063461268,-0.127427829,-0.175065248,-0.200197353,-0.185520498,-0.355959006,-0.29414755,-0.304430608,-0.343713348
1976-07-31,-0.251301908,-0.071805867,-0.108182884,-0.223227943,-0.192385528,-0.20821573899999998,-0.374969824,-0.227307635,-0.39346150700000004,-0.32604641100000004
1976-08-31,-0.242220952,-0.0555935,-0.12004942699999999,-0.23111359199999998,-0.198237343,-0.212461746,-0.406326717,-0.25117327,-0.394162092,-0.315596972
1976-09-30,-0.24773819600000002,-0.071254506,-0.148756905,-0.240284658,-0.21286044,-0.262514667,-0.38484099299999996,-0.29253645,-0.30676157,-0.345090313
1976-10-31,-0.23771982600000002,-0.11186021300000001,-0.134424016,-0.226540916,-0.20010163600000003,-0.292693792,-0.34929339299999995,-0.335606064,-0.308887431,-0.303581969
1976-11-30,-0.27200615100000003,-0.082371748,-0.107477714,-0.234454485,-0.19074309600000003,-0.23063180100000003,-0.351550532,-0.338904022,-0.283964928,-0.30404719
1976-12-31,-0.23802763600000001,-0.15577402199999998,-0.117960668,-0.188367112,-0.198075775,-0.272349329,-0.37520053,-0.264565854,-0.25405828199999997,-0.246697081
1977-01-31,-0.211969162,-0.11537575900000001,-0.06563973,-0.155004363,-0.143953455,-0.230901338,-0.34585580299999996,-0.19700802,-0.190578692,-0.26215169899999996
1977-02-28,-0.221556582,-0.095521673,-0.069472276,-0.15813761699999998,-0.12320550400000001,-0.218790843,-0.338087399,-0.213007678,-0.158205651,-0.213508014
1977-03-31,-0.27582833,-0.098876595,-0.090551063,-0.20580523899999997,-0.165479441,-0.229626181,-0.362384056,-0.238175809,-0.08482233900000001,-0.175679017
1977-04-30,-0.296864688,-0.11453055599999999,-0.105832276,-0.205332944,-0.19779324399999998,-0.314479636,-0.23944513399999998,-0.157773403,-0.074981728,-0.17407401399999997
1977-05-31,-0.27645330100000004,-0.104239064,-0.11298709800000001,-0.184967751,-0.19343707699999999,-0.22875230300000002,-0.34020582200000005,-0.13997674300000001,-0.061857509000000005,-0.164681889
1977-06-30,-0.255040435,-0.074736829,-0.065198375,-0.177700109,-0.139250579,-0.2231022,-0.260522038,-0.171972108,-0.144201142,-0.12268553300000001
1977-07-31,-0.24583446899999997,-0.071177056,-0.057817387000000005,-0.153347695,-0.129050407,-0.224404085,-0.28571999,-0.143431814,-0.13601081199999998,-0.112679121
1977-08-31,-0.255059786,-0.035390463,-0.034865366,-0.152531886,-0.11941170599999999,-0.172455269,-0.308704687,-0.163261792,-0.154932898,-0.128283748
1977-09-30,-0.246446236,-0.012708425,-0.021929355,-0.157604372,-0.128067401,-0.167440825,-0.364826895,-0.078030139,-0.129202843,-0.11235358
1977-10-31,-0.245141783,-0.01636975,-0.014535698,-0.142541798,-0.16013681300000002,-0.156176924,-0.35336864,-0.063332842,-0.123044076,-0.037966903999999996
1977-11-30,-0.219581666,0.033438850299999996,0.0098661858,-0.088738303,-0.070962895,-0.11841552300000001,-0.357585289,-0.008104071,-0.05399799,-0.083555493
1977-12-31,-0.201485052,0.0041229263,-0.019190106999999998,-0.15444079800000002,-0.125631814,-0.137637031,-0.25433003,-0.077812857,0.0354466217,-0.081276673
1978-01-31,-0.20747845899999998,0.0113627311,0.050907712199999997,-0.135403683,-0.106739667,-0.10810281,-0.23141931300000002,-0.052706536,0.07102043599999999,-0.061550595
1978-02-28,-0.18808023100000001,0.0699557824,0.0837282045,-0.083583785,-0.079942704,-0.059813434000000006,-0.226960158,0.0006558888,0.011979315800000001,-0.035950257
1978-03-31,-0.166826099,0.0798262675,0.09667868539999999,-0.054608882000000004,-0.025807128,-0.07857336599999999,-0.141612525,-0.066340964,0.08625513189999999,-0.05535312
1978-04-30,-0.144579058,0.0729702499,0.1299192831,-0.039480892999999996,-0.074030334,-0.004882053,-0.207202634,-0.09079091800000001,0.007594683499999999,-0.099228056
1978-05-31,-0.143959964,0.09442435619999999,0.15229748,-0.01430317,-0.037240068,0.071023404,-0.148597366,-0.079727208,0.0359889438,-0.090718229
1978-06-30,-0.175109189,0.049403492599999994,0.09368350339999999,0.1283253208,-0.020497526999999998,0.0061590155,0.015541786100000001,-0.15159921099999998,-0.011826075,-0.15568821800000002
1978-07-31,-0.13620887199999998,0.0353704712,0.1103857367,0.1254993129,-0.027047397999999997,0.031024208900000003,0.0162453959,-0.22182826100000003,-0.038023349,-0.18504387100000003
1978-08-31,-0.124035731,0.1698743729,0.1092079109,0.18241998210000002,0.0094547804,0.1058834009,-0.10945759,0.0207488916,-0.064848894,-0.128999991
1978-09-30,-0.232476276,0.0370476717,0.1863333075,0.1999823289,-0.0067955490000000006,0.039962179900000006,-0.136180277,-0.04749475400000001,-0.030686022,-0.125577747
