public_date,port_svar,_FREQ_,rank_mom12m_Mean,rank_hxz_abr_Mean,rank_hxz_sue_Mean,rank_hxz_re_Mean,rank_bm_Mean,rank_ep_Mean,rank_cfp_Mean,rank_sp_Mean,rank_agr_Mean,rank_ni_Mean,rank_acc_Mean,rank_op_Mean,rank_roe_Mean,rank_seas1a_Mean,rank_adm_Mean,rank_rdm_Mean,rank_me_Mean,rank_svar_Mean,rank_beta_Mean,rank_mom1m_Mean
11-30-1981,0,393,0.5395195135,0.3171947051,-0.099360675,0,0.2460930999,0.2481692952,0.4074165757,-0.3578089,-0.009438557,0.3409927295,-0.174240724,-0.078779176,-0.028522501,-0.278067708,0.0112176157,0,0.8289265852,-0.856682028,-0.239351933,-0.094448769
11-30-1981,1,392,0.3033544988,0.0367281291,-0.017722,0.0054438255,-0.138057425,0.2344397734,0.1627526201,-0.219342176,0.0152376426,-0.11074662,-0.171997346,0.1667262052,0.2354942624,0.1080453994,-0.002268179,0,0.887251086,-0.694034555,-0.016121732,-0.181620704
11-30-1981,2,392,0.1055098345,-0.028264474,-0.09197846,-0.029014193,-0.192479885,0.0942087264,0.0202766127,-0.235933693,0.0360560251,0.0337031707,-0.1085085,0.2472858105,0.2535413782,0.1209535721,0.034586583,0,0.8906582067,-0.496397644,0.0256381863,-0.059296327
11-30-1981,3,391,0.1900585489,-0.056635839,0.0491785888,-0.00611416,-0.16823422,-0.001480582,0.0713924639,-0.099262148,0.096700454,0.0959552508,-0.14142486,0.1671046392,0.2354494922,0.1379024845,-0.013367841,0,0.8610667701,-0.309480943,0.1635535772,0.0277136594
11-30-1981,4,426,-0.167776615,0.0707795167,-0.02332021,0.0041263074,-0.255946013,-0.00553892,0.0844940942,-0.260834066,0.320483294,-0.081877909,-0.173170115,0.2971940252,0.319003595,0.4144872229,-0.007388251,0,0.8623392108,-0.104567754,0.2600374773,0.1333730777
11-30-1981,5,392,0.0096437052,-0.026658886,0.0981144597,0.0036014918,-0.341361004,-0.125389637,-0.119347179,-0.284155732,0.261986249,0.1320858755,0.0448080275,0.3061635612,0.2928355524,0.340493311,-0.038992669,0,0.7321400074,0.0992961202,0.2903862054,0.2587404559
11-30-1981,6,392,-0.049885068,-0.016504674,0.0296498755,-0.004895601,-0.431643479,-0.281533874,-0.229291557,-0.426619843,0.3903997156,0.1064619196,0.1494137095,0.2875385271,0.2462362409,0.3572259948,-0.126271395,0,0.6958332357,0.3114797899,0.2163517435,0.290444101
11-30-1981,7,391,-0.143294303,-0.026796437,-0.094577918,0.0046361826,-0.275104484,-0.193317413,-0.093567403,-0.286541421,0.3137899933,0.2530552764,0.0509546023,0.1276292535,0.0992998099,0.3615055931,-0.063182661,0,0.5942006423,0.5058028333,0.0845153668,0.2632413287
11-30-1981,8,393,-0.235875919,-0.154317937,-0.146270409,-0.004388878,-0.295919033,-0.191433859,-0.086140278,-0.260040702,0.1954786761,0.1598350099,-0.016369359,0.1919540838,0.0642085974,0.4322241984,-0.221562119,0,0.50508579,0.6870647051,0.2654089328,0.2383737067
11-30-1981,9,392,0.0180035983,-0.055610611,-0.209627636,-0.020100957,-0.472050494,-0.495006938,-0.292700745,-0.495104362,0.334080791,-0.191068933,-0.086223987,0.3561535161,0.2053260085,0.4599457135,-0.270222211,0,0.648699924,0.9111479052,0.1650193259,0.3186399067
12-31-1981,0,396,0.3800597491,0.050060581,-0.16039796,-0.002557088,0.1893733085,0.3377257702,0.4652246626,-0.249443444,0.0618908437,0.2235473504,-0.138256158,0.0734042541,0.0960333478,0.2902957822,0.0097695319,0,0.8652328499,-0.862651258,-0.246060421,0.2480277912
12-31-1981,1,396,0.2381571481,0.0228648909,-0.068965157,-0.026798917,-0.117539935,0.1898097726,0.1276334596,-0.226333329,-0.029387898,0.0012225742,-0.188216442,0.0739472694,0.2253321597,0.2660274977,0.0169425915,0,0.8763787443,-0.697650986,0.0446730503,0.2820182769
12-31-1981,2,395,0.0349176655,-0.060819758,-0.111321738,-0.030112131,-0.219754712,0.0785224175,-0.036745171,-0.241878139,-0.000828971,-0.025213557,-0.097158078,0.2283428026,0.2300603016,0.232557981,0.003874232,0,0.8917020915,-0.491574801,0.0229238359,0.2013160651
12-31-1981,3,395,0.0630334039,-0.003122169,0.0937945787,-0.0102998,-0.131824199,-0.018091164,0.0925798081,-0.136832384,0.188611348,0.1344649505,-0.113004996,0.1841444333,0.1826657608,0.2165903316,-0.019836618,0,0.8584708466,-0.296072322,0.1402124367,0.1639710934
12-31-1981,4,437,-0.182921588,0.0242120911,0.045100489,0.0016195937,-0.291397394,-0.067915569,0.0074484547,-0.265102228,0.2538202543,0.0606548317,-0.076302845,0.3077401308,0.2790884573,-0.04943606,-0.012003055,0,0.8354578757,-0.096212398,0.2222777048,0.1788715312
12-31-1981,5,396,-0.049435393,-0.035961692,0.0225722454,0.0182940881,-0.356210725,-0.162540553,-0.060623436,-0.337221537,0.3085467323,-0.036826503,-0.008891779,0.3418954873,0.2164569142,-0.04309898,-0.030671128,0,0.761766485,0.1008092319,0.310000464,0.162724713
12-31-1981,6,395,-0.152879274,-0.00204798,-0.033528606,-0.008456731,-0.285627196,-0.14943195,-0.018086074,-0.329280439,0.3398715738,0.143307993,0.0283086579,0.2028265456,0.2058517229,-0.12449536,-0.077030336,0,0.7003869345,0.2919556567,0.2229569223,0.1177272964
12-31-1981,7,395,-0.117764819,-0.050303651,0.0264820357,0.0024128668,-0.213070861,-0.158688381,-0.156498074,-0.135751256,0.1719035631,0.1379177116,0.0779823294,0.0845278188,0.1007850823,0.0299635477,-0.093198057,0,0.4947097398,0.4986367347,0.1864321019,0.0409110814
12-31-1981,8,396,-0.185387028,-0.135254334,-0.347812201,0.0035822322,-0.239147667,-0.261616151,-0.14396574,-0.34190013,0.1897888607,0.1023301567,-0.050730438,-0.001037047,-0.086410805,-0.29299623,-0.088214325,0,0.5934259356,0.7128734785,0.0630738872,0.1982525415
12-31-1981,9,396,-0.143579085,-0.284748701,0.2400690095,-0.011052829,-0.40939677,-0.36842969,-0.013107983,-0.215286285,0.1622375796,-0.289907568,-0.207518888,0.4259422315,0.3281460391,-0.254298484,-0.484143449,0,0.4468663159,0.9079556194,0.2506503825,0.4032651596
01-31-1982,0,396,0.3630567805,-0.025038021,-0.16727184,-0.003278526,0.1618537611,0.287102667,0.4240464242,-0.311955156,0.0051292802,0.2196537444,-0.159419668,0.0598317293,0.0747959398,0.2156597585,-0.015572248,0,0.8752553496,-0.864315866,-0.173678362,0.052873607
01-31-1982,1,395,0.2285163447,0.0816585392,-0.091818783,0.0025731373,-0.101201589,0.1940195925,0.1085259917,-0.196569566,-0.026007583,-0.078525059,-0.208690605,0.1346762444,0.2464352376,0.0393259243,0.0132875767,0,0.8762542464,-0.695427245,0.0873215625,0.0129610337
01-31-1982,2,395,0.0392569715,0.2405260021,-0.08169116,-0.084032038,-0.30249932,-0.003886855,-0.100993953,-0.296107915,0.0629971684,0.1038214658,-0.057332336,0.209512553,0.2584215224,-0.133874222,0.0019335076,0,0.8894857943,-0.500504474,0.0473927271,0.1098730976
01-31-1982,3,395,-0.0519409,-0.006061659,0.0586403473,0.0049579513,-0.096749405,0.0343201504,0.1547576424,-0.096940599,0.100071795,0.0606215214,-0.151351307,0.1656373751,0.142444792,-0.171426889,0.0095035,0,0.8682095626,-0.287288132,0.0789758601,0.061600324
01-31-1982,4,425,-0.017384147,-0.017900272,-0.040765835,-0.008816838,-0.243050791,0.0246109906,0.0477254692,-0.189442601,0.1722597098,-0.024731298,-0.081892798,0.2870328564,0.2591616204,-0.270001979,0.0037302837,0,0.8035783464,-0.097456926,0.1874946517,-0.009277663
01-31-1982,5,395,-0.088587659,0.105813615,0.0850799302,0.0095897791,-0.320577332,-0.206914629,-0.097469262,-0.331526409,0.313499452,0.0322761515,-0.019209667,0.2094773377,0.2283716699,-0.350133766,-0.036878772,0,0.7888363319,0.0892479089,0.242789232,-0.058990424
01-31-1982,6,395,-0.01264614,-0.100661479,0.0600309603,0.0137886626,-0.318355023,-0.090978127,-0.052100838,-0.334633738,0.3892980517,0.1452689425,0.0665733091,0.3497225079,0.2565443497,-0.345051521,-0.089599591,0,0.7203327732,0.2889421666,0.2927663159,-0.168717867
01-31-1982,7,395,-0.160319746,0.0403369501,-0.108066036,-0.002289623,-0.32763948,-0.242129755,-0.144019353,-0.343811048,0.2677091387,0.0795162838,-0.021492476,0.1938834081,0.0926110185,-0.317499664,-0.092245023,0,0.6083122277,0.4834966406,0.2102159466,-0.138047597
01-31-1982,8,395,-0.032638642,-0.061682334,-0.185119525,0.0084583836,-0.26620128,-0.322259453,-0.188593439,-0.315732362,0.2147543591,0.1238027203,0.0699062027,0.0684505161,-0.003876774,-0.117407561,-0.107791835,0,0.5694423146,0.7010032768,0.0960797672,-0.197171137
01-31-1982,9,396,0.167982254,-0.16200669,0.2421216832,-0.007779762,-0.353079945,-0.325339722,0.0055775045,-0.199708538,0.1684649071,-0.285673922,-0.194399892,0.3157344036,0.2764170928,-0.315426331,-0.431904425,0,0.4243942971,0.9119552862,0.1128011855,-0.319407129
02-28-1982,0,396,0.3428072071,-0.081873956,-0.138080974,-0.003822108,0.1973275636,0.3445062909,0.450037235,-0.237668065,0.033189689,0.1667524516,-0.142245413,0.0536440207,0.0698259756,0.0607605178,0.0164180098,0,0.880972021,-0.86860956,-0.223845111,0.2270389316
02-28-1982,1,395,0.3268619843,0.1519006732,-0.006376412,0.0088860581,-0.208234858,0.0574706585,-0.018637665,-0.319218484,0.0017842298,0.0150059877,-0.106975112,0.1023493293,0.295088089,0.2826721748,-0.022363876,0,0.8623819421,-0.704860603,0.0765886929,0.2674440266
02-28-1982,2,396,0.0659221637,0.191206827,-0.130387102,-0.066866432,-0.228836797,0.0398456427,-0.046045237,-0.241564558,0.021106579,0.0796718703,-0.124731174,0.2146440354,0.1809979846,0.2267829139,-0.004286316,0,0.8891733149,-0.49997618,0.0030827089,0.1899384266
02-28-1982,3,395,0.0133839424,-0.02111698,0.063941918,0.0047156507,-0.139427894,0.0630441445,0.1207176931,-0.126901297,0.1244823565,0.0162319151,-0.158447245,0.1826990382,0.1814534339,0.2363001069,0.0090324663,0,0.8675660417,-0.297961442,0.1058844202,-0.109739533
02-28-1982,4,430,0.0930390464,0.0947363332,0.0232062518,0.0071741084,-0.125422221,0.1101016906,0.1477965617,-0.096713586,0.0674258349,-0.048858892,-0.080480576,0.2250343433,0.2643522772,0.1478148722,-0.013000025,0,0.826761788,-0.111828138,0.1806257222,-0.146697974
02-28-1982,5,395,-0.023375216,0.0741549322,0.1118496198,0.0252605788,-0.294954011,-0.105433745,-0.061941832,-0.282880986,0.2769518531,0.0941758646,-0.039619044,0.2590660674,0.2993496611,0.1274044272,-0.009085933,0,0.8033130379,0.0984825369,0.2733805004,-0.085200536
02-28-1982,6,395,0.0642000974,-0.12162674,0.0580602388,0.0063797203,-0.297186913,-0.174544412,-0.052567065,-0.329915525,0.3358787812,0.0369707461,0.1400885022,0.2547908501,0.1817694934,0.186790479,-0.084969664,0,0.694830083,0.2973883151,0.250466581,-0.027553478
02-28-1982,7,396,-0.106678154,-0.187445133,-0.040330009,-0.004532908,-0.267121622,-0.024676484,0.0506963198,-0.30042375,0.3741953958,0.0723385213,-0.088838982,0.2919465424,0.1588308767,-0.125804556,-0.055566371,0,0.6429692981,0.5020318665,0.3186045412,-0.169599765
02-28-1982,8,395,-0.043195263,0.1408059183,-0.116177729,0.0117466346,-0.314895378,-0.320670771,-0.180538868,-0.344281625,0.2909962071,0.1437458292,0.0441025527,0.1832805814,0.1175145481,0.015855612,-0.1535087,0,0.5361056428,0.6902627395,0.0443543796,-0.254689073
02-28-1982,9,396,-0.191936824,-0.127444307,-0.069288072,-0.01900194,-0.137453596,-0.27788787,-0.201138972,-0.11656269,-0.04460619,0.0284872912,-0.024511391,-0.098522827,-0.181968127,-0.068762479,-0.042606029,0,0.0907383076,0.881182083,0.0184343986,0.0472361396
03-31-1982,0,399,0.4344850154,-0.139720966,0.0313822586,-0.000561026,0.2441293039,0.3232847029,0.4785406663,-0.336926502,0.0279619412,0.3697969964,-0.127082313,0.0185453078,0.0430527611,-0.300190544,0.0160966342,0,0.8809502712,-0.865406458,-0.234460914,0.1805436905
03-31-1982,1,398,0.3333353472,0.1485002965,0.0672430187,0.0323713982,-0.12227697,0.1178896671,0.0296425096,-0.195645777,0.0212111283,-0.071665633,-0.100101336,0.0367019584,0.1991101434,-0.076544315,-0.00883417,0,0.8545605443,-0.704910568,0.0295637575,0.3349479054
03-31-1982,2,398,0.1313917978,0.2186775397,-0.025928085,-0.031791783,-0.283464235,-0.02290089,-0.104356837,-0.333688555,0.0918263732,0.1310224801,-0.068870639,0.245644734,0.3042883519,-0.117437414,0.0098084992,0,0.8945279254,-0.504405859,0.025478677,0.1695181005
03-31-1982,3,398,-0.041408028,-0.034451924,-0.00735969,-0.014506378,-0.039370395,0.0529995876,0.197649361,-0.025653723,0.0654802048,0.0912848435,-0.14454444,0.1221856486,0.0142567746,0.0591056228,0.0108687924,0,0.8596530729,-0.282570722,0.0309085237,-0.002194272
03-31-1982,4,433,0.0764556541,-0.01335094,0.0241307515,0.0206808298,-0.125576135,0.1455435206,0.0972869176,-0.12062324,0.1329694497,-0.035961472,-0.029054982,0.1831944108,0.2459455897,-0.184703659,-0.018738462,0,0.8451227523,-0.106154735,0.244780784,-0.067291923
03-31-1982,5,398,-0.080095895,0.1496728631,0.1871162593,0.0153574649,-0.214199304,0.0360098904,0.1124094382,-0.21236718,0.2521522833,-0.028848788,0.0309123387,0.2845708387,0.3480020269,0.0274799727,-0.022060568,0,0.8033554465,0.1038403013,0.2136414809,-0.363995814
03-31-1982,6,398,-0.000070194,0.0034433603,0.1131402186,-0.01605979,-0.340702985,-0.129586863,-0.072398529,-0.346502548,0.3398864155,0.003971338,0.1353420173,0.2982820959,0.2764637581,0.0580282567,-0.056803715,0,0.7497775444,0.2960400491,0.2576361733,-0.219804649
03-31-1982,7,398,-0.132133437,-0.081313328,0.014730969,0.0469410784,-0.360321683,-0.157758699,-0.090513532,-0.351076597,0.3145295671,0.0461607054,-0.018286956,0.3062772325,0.2127287049,0.0388998406,-0.11205451,0,0.6652058733,0.488333797,0.2808883128,-0.259718571
03-31-1982,8,398,-0.191632844,-0.092326777,-0.015427857,0.0003495281,-0.306382127,-0.281541392,-0.114535705,-0.315680559,0.3094579382,0.0489679988,-0.019043074,0.1295297527,0.0932729797,0.0054517714,-0.092312964,0,0.5046431907,0.6830763996,0.0352353608,-0.283804626
03-31-1982,9,399,-0.238852415,-0.126288095,-0.095539795,0.056649565,-0.089802573,-0.201656524,-0.118155383,-0.058250837,0.0528720029,0.1337294106,0.0293733073,-0.054719428,-0.125585686,0.0531766579,-0.144242749,0,0.1876002191,0.8758874222,0.2376340039,-0.397899525
04-30-1982,0,398,0.567230239,-0.010571685,0.0527072292,0.0312167224,0.2308818292,0.3167726936,0.4339270515,-0.301470862,0.0178562432,0.3424270506,-0.110107446,0.0229085699,0.0452837575,0.0949789505,0.0275176919,0,0.8842996381,-0.86191252,-0.200405057,0.2115352269
04-30-1982,1,397,0.3958965984,0.1809511984,-0.016474727,-0.026913215,-0.296291427,-0.014727777,-0.11466338,-0.38155898,0.0589332988,0.0094791582,-0.137886515,0.1649333379,0.3503739758,-0.114065061,-0.009625097,0,0.8923993556,-0.697200638,-0.037745587,0.1443886531
04-30-1982,2,397,0.1825186566,0.0208098961,0.0142818253,0.002923804,-0.147628941,0.0740333559,0.0561654296,-0.148158145,0.1013644349,0.1454892463,-0.026786076,0.1684484758,0.2087743478,-0.080179703,0.0239045614,0,0.8651528773,-0.49778323,0.1043938136,0.1367626748
04-30-1982,3,397,0.0198627911,0.0210259175,0.0281828044,0.0055325994,0.0081297479,0.0643740977,0.1312554096,0.0248074834,-0.033038099,0.0193562912,-0.097187786,0.0330070091,0.0366876636,-0.069267058,0.031235758,0,0.8386093528,-0.303200601,0.0678784466,0.1232195139
04-30-1982,4,430,-0.01717476,0.0760186193,0.0700593308,0.0162599883,-0.14045063,0.1108319527,0.1115014529,-0.124210722,0.1438599984,0.0171684311,-0.022180809,0.1965849272,0.244818796,-0.15632279,-0.01003296,0,0.8400756298,-0.088656723,0.1885682326,-0.130165091
04-30-1982,5,397,-0.153147383,0.042524564,0.1573745046,0.0177465955,-0.249197259,0.0420757628,0.1031566276,-0.268464328,0.3105881403,0.0466432563,-0.044275951,0.3333343193,0.3592442821,-0.243541881,-0.073901426,0,0.8082398896,0.0874100814,0.292988079,0.0024590887
04-30-1982,6,397,-0.152885063,0.000367236,0.1091826609,0.005118201,-0.283313122,-0.024443507,0.0489356463,-0.292757899,0.3580454196,-0.003062247,0.0769583242,0.3979256787,0.2866364652,-0.227837336,-0.063607477,0,0.7457714107,0.3029689844,0.3195579519,-0.1360737
04-30-1982,7,397,-0.264536802,-0.160439075,-0.028888843,-0.00497469,-0.362864181,-0.207652828,-0.125272441,-0.407062119,0.3368973813,-0.12488932,0.0000952486,0.22361459,0.1838197892,-0.204245007,-0.070837111,0,0.6897460267,0.4856681498,0.0469455875,-0.128374049
04-30-1982,8,397,-0.234323218,-0.096127612,0.023849539,-0.014700078,-0.181909711,-0.291799278,-0.125387617,-0.152259356,0.1022786174,0.0481133088,-0.030021966,-0.02498152,-0.119666849,-0.09971416,-0.011669025,0,0.3700444743,0.6836903138,0.1757882675,-0.179778509
04-30-1982,9,398,-0.50234835,-0.173590507,-0.08227171,-0.018848139,-0.161322614,-0.224454534,-0.172563189,-0.120637019,0.1057863248,0.1798500682,0.04925848,-0.114286786,-0.042914825,-0.217065685,-0.192312287,0,0.1441176938,0.8881709114,0.1162698639,-0.015551247
05-31-1982,0,398,0.591038073,-0.035509102,0.0665311138,0.0354779079,0.151797831,0.2819915883,0.3951883931,-0.347121925,0.0570433072,0.3386391184,-0.141375426,0.0314648758,0.0706470082,0.0992276302,0.0042061205,0,0.8951870922,-0.876195346,-0.180429868,-0.184026979
05-31-1982,1,398,0.4595348264,0.1116073723,-0.01470866,-0.015158736,-0.323120125,-0.027034476,-0.138742679,-0.37523489,0.056689524,0.0320748517,-0.114977594,0.1856326402,0.3589132858,0.0686858345,0.0230812731,0,0.8979597925,-0.713898877,0.0092043546,0.0460833056
05-31-1982,2,398,0.2536588873,0.0400376595,0.1124873896,0.0175409016,-0.091319962,0.1340266433,0.0811346441,-0.065559911,0.0831914419,0.080161054,-0.035304162,0.1651481908,0.2063402295,-0.04908579,0.0417279754,0,0.8391107351,-0.505709768,0.051870831,0.0575256846
05-31-1982,3,398,0.0673703748,0.0132693387,0.0250832114,0.0027249409,-0.028266189,0.0663274197,0.149588978,-0.041090462,0.0554075609,0.1111893437,0.016101505,0.0804022145,0.0852279348,-0.003888959,-0.010558554,0,0.8540012206,-0.304443412,0.0611561548,0.0321925768
05-31-1982,4,430,0.0167221109,0.1437411537,0.0748498025,0.0528094448,-0.192494067,0.0486134462,0.1260110032,-0.187172672,0.1998839407,0.0079376477,-0.078358578,0.2737816079,0.2529197693,-0.158459312,-0.018911467,0,0.8449321616,-0.100466529,0.271237295,0.248901136
05-31-1982,5,398,-0.042777132,-0.209153947,0.0782461714,-0.001561606,-0.162262741,0.1660791683,0.2095319272,-0.15087333,0.2500054112,-0.118777108,-0.098065662,0.3282970251,0.3557791381,-0.054468065,-0.031223667,0,0.7992970454,0.0929945145,0.2419074835,0.000077877
05-31-1982,6,398,-0.105631048,0.0236588005,0.1145731709,-0.012019017,-0.359247626,-0.08777312,-0.091130465,-0.349733272,0.3223736929,0.0867352382,0.0457407856,0.2809208878,0.292309367,0.1355066752,-0.122553064,0,0.6893844937,0.2934152535,0.2373330933,0.1204500255
05-31-1982,7,398,-0.300418906,-0.164754065,0.0205659044,-0.009265176,-0.299234755,-0.206847996,-0.099264888,-0.385618588,0.3048568232,-0.110556782,0.0670191789,0.2159146912,0.1003215147,-0.074382306,-0.054353782,0,0.6410631103,0.4826272142,0.0981205368,0.1950370977
05-31-1982,8,398,-0.324581856,-0.045271366,-0.000642389,-0.019313422,-0.177639315,-0.188693873,-0.04476326,-0.153555909,0.1620128119,0.0081847279,-0.155494856,-0.026640863,-0.029002542,0.1611205714,-0.058642238,0,0.4021224662,0.690334778,0.0965701417,0.1383324184
05-31-1982,9,398,-0.518455302,-0.095993532,-0.099684289,-0.018835573,-0.119341672,-0.20537852,-0.16472913,-0.060204596,0.1407233554,0.1920040845,0.0737257656,-0.101793853,-0.068271149,-0.059903941,-0.100359887,0,0.0650503992,0.8906376064,0.0511089014,-0.012017365
06-30-1982,0,417,0.5266087858,-0.001617878,0.153450693,0.090466819,0.0386518408,0.2484334577,0.3556621861,-0.360257852,0.0661719393,0.3835112256,-0.16285572,0.1467416754,0.2049449359,0.2352959065,-0.002429271,0,0.9058297882,-0.869242492,-0.105026034,0.2290345479
06-30-1982,1,416,0.4536714154,0.1340628452,0.1280277587,0.0376260508,-0.28178108,0.0380993951,-0.062680978,-0.329918573,0.0653918873,0.100508635,-0.108261917,0.2302670465,0.3765834555,0.1453378938,0.0348050849,0,0.9011761028,-0.71035404,-0.085617764,0.007816966
06-30-1982,2,416,0.2314322102,0.0893971731,0.0587962475,0.1517053609,-0.220065934,-0.059841141,-0.028479035,-0.119283062,0.0828043902,0.1133345839,0.0008704071,0.0892835444,0.1716399032,0.0038150603,0.0140640826,0,0.8618431251,-0.507791889,0.0618792143,-0.044014033
06-30-1982,3,415,0.170226992,0.0629899227,-0.005793603,0.0858790051,-0.114772924,0.1249335066,0.0947740061,-0.099339235,0.0395402343,-0.027363046,-0.00039584,0.1870780355,0.1808872195,0.017458533,0.0031273837,0,0.8432032187,-0.310005564,0.1432685949,-0.100375845
06-30-1982,4,458,0.1335044342,0.0686275673,0.0935844577,0.0613142641,-0.037606757,0.157498265,0.2613782484,-0.101017852,0.1829559897,-0.012144734,-0.111381134,0.2799813602,0.2293813006,0.1966997349,0.0254527902,0,0.836107496,-0.095503306,0.2235579039,0.0999170491
06-30-1982,5,416,-0.047738928,-0.212035602,-0.03456004,0.0127733646,-0.08532472,0.1077818546,0.1272202472,-0.064473922,0.1249615366,0.0035975413,-0.044114149,0.1452585665,0.0924148938,-0.14526588,-0.031528042,0,0.7799606404,0.1042038121,0.2196056948,-0.087405561
06-30-1982,6,416,-0.063046005,-0.097363543,0.0222836763,-0.032360965,-0.195537796,-0.024503495,0.10940616,-0.269203821,0.1223833008,0.0331655471,-0.001803502,0.2270058655,0.1622197271,0.0321476002,-0.077726877,0,0.7085497563,0.3063932044,0.1943744544,0.0058990707
06-30-1982,7,415,-0.176237854,-0.081275849,-0.016337886,-0.076313146,-0.266498436,-0.058510388,0.0214831654,-0.383035317,0.256947689,-0.029622486,0.0348876432,0.2834294532,0.1930550658,-0.128757074,-0.037102257,0,0.5950054168,0.4895660608,0.2004572202,-0.19443424
06-30-1982,8,417,-0.2287257,-0.134640966,0.1609048869,0.0028689908,-0.275923043,-0.265055305,0.1503170282,-0.274108285,0.0301255726,-0.237268495,-0.198623242,-0.015220772,-0.127951575,0.015055121,-0.050781157,0,0.537253247,0.7165266081,-0.110350101,0.1556400351
06-30-1982,9,416,-0.402808869,-0.116741891,-0.230530501,-0.043734526,-0.022105141,-0.194678931,-0.064930977,-0.104145748,0.2613416956,0.1208697665,0.1242437644,-0.063917532,-0.212385612,-0.075073772,-0.033422391,0,0.201054225,0.8985723502,-0.141416584,-0.318448189
07-31-1982,0,416,0.5154879424,-0.018118101,0.1278993599,-0.129392751,-0.006437413,0.2025838782,0.3271767254,-0.340958579,0.0838348205,0.3267482586,-0.178420664,0.1757571812,0.2392989907,0.2830333274,-0.004785543,0,0.9030586607,-0.843112401,-0.136880529,0.2039118595
07-31-1982,1,416,0.4600217853,0.1452908539,0.1414439038,0.0347885957,-0.22688237,0.0810562341,-0.002023237,-0.370187752,0.0982222426,0.2220533526,-0.121632274,0.225020151,0.3425007159,0.0500475783,-0.014304423,0,0.8929751525,-0.695953376,-0.148673624,0.1721652486
07-31-1982,2,416,0.3229856007,0.007153809,0.0852664089,-0.037435323,-0.206297199,-0.044261165,-0.017974585,-0.134262892,0.0352033198,0.1126409449,-0.002791496,0.0952137594,0.1659799514,0.0189215349,0.1050785591,0,0.8764632874,-0.520444683,0.0309436222,0.3116966615
07-31-1982,3,416,0.2271309582,0.0112723898,0.1245504577,0.0868896782,-0.193929265,0.1555713076,0.0788372642,-0.156191047,0.0634071518,-0.066607279,-0.031120942,0.2798944612,0.2963474266,0.1390872857,-0.024765426,0,0.8569060077,-0.316248604,0.176401757,0.1301261735
07-31-1982,4,457,0.05879638,-0.121305197,0.0227959611,-0.036833768,-0.093085048,0.0450027429,0.081366973,-0.119751522,0.1296705963,0.0424026468,0.0719926358,0.1087187346,0.1227384337,0.0315055161,0.0326997023,0,0.8205655103,-0.103901822,0.1798877492,0.1496267804
07-31-1982,5,416,0.1246891408,-0.150389812,0.0192090417,-0.020616581,0.0161006632,0.2012729581,0.2479862896,-0.032561717,0.153611905,0.0020272992,-0.167000307,0.2113457496,0.1864568174,0.2838387006,-0.032898796,0,0.8062541445,0.0907323057,0.2132678079,-0.132673953
07-31-1982,6,416,-0.085660876,-0.093940107,0.0000394854,-0.020377608,-0.158543067,-0.010341015,0.1205098931,-0.250796001,0.1679926915,0.0336028097,0.00446654,0.2442863302,0.2021982045,0.2284940078,-0.036088224,0,0.7352809065,0.3038358032,0.155461579,-0.108304393
07-31-1982,7,416,-0.131579706,-0.133576503,0.1170765693,-0.095311242,-0.148595192,0.0024220128,0.0547500915,-0.185756102,0.1989548798,0.0690065242,0.0143850881,0.2407289351,0.1276319658,0.1430931274,-0.045980196,0,0.5918241331,0.4806897367,0.2987883957,-0.083247186
07-31-1982,8,416,-0.180758372,0.0068321094,0.1090461891,-0.009153327,-0.365831505,-0.216230321,0.1371511515,-0.351043784,0.0783052172,-0.210176513,-0.085995362,0.1253703812,0.0219157687,0.3117694699,-0.048760392,0,0.5757257938,0.6970352404,-0.108684854,0.0018740656
07-31-1982,9,416,-0.486961989,-0.058854313,-0.22340633,-0.041410881,-0.090705044,-0.196917017,-0.003878991,-0.252363527,0.2926160404,-0.059816552,-0.027152464,-0.020857806,-0.227751288,0.1191999977,-0.034180192,0,0.3072282224,0.8762516675,-0.095486435,-0.453922719
08-31-1982,0,416,0.5165828094,0.0245598799,0.1715827085,0.1260916362,0.1094415834,0.2603446044,0.1949880481,-0.184359218,0.074289034,0.1971762665,-0.052795828,0.0193287858,0.2772903375,0.394125613,-0.005260971,0,0.589690003,-0.860492885,-0.224956188,0.1896490361
08-31-1982,1,415,0.5268857114,0.1677054333,0.1796643114,0.1918368347,-0.140286711,0.1362595805,0.1805866389,-0.389393566,0.0474226426,0.2993339834,-0.196945772,0.2104517675,0.2961255014,0.4427267999,0.0067833634,0,0.9212446029,-0.676223729,-0.171059649,0.248406273
08-31-1982,2,416,0.3645952788,0.0551029226,0.0507438822,0.0869247221,-0.156547869,0.1388997311,0.078088618,-0.209101002,0.0104711603,0.0476158226,-0.080413758,0.1861970143,0.1890412823,0.2014911096,0.0121363746,0,0.8725476149,-0.504955329,0.1636579704,0.0401648408
08-31-1982,3,415,0.2902564554,0.0855198529,0.0404303581,0.0801531589,-0.262280874,-0.049627172,-0.00542247,-0.186558371,0.1416403394,0.1175079128,0.0636517303,0.1855257012,0.1861833186,0.1370066052,0.0197439983,0,0.8736576547,-0.309330144,0.0855160552,0.0762032825
08-31-1982,4,458,0.1524613623,0.0973577944,0.1093894087,0.0868836715,-0.243987379,-0.017987461,-0.059608658,-0.213255079,0.1440085466,0.0776628874,-0.00399048,0.1846547266,0.2199876401,0.0644225318,-0.025655371,0,0.8507147125,-0.103565355,0.2640209032,-0.014973842
