date,AERO,AGRIC,AUTOS,BANKS,BEER,BLDMT,BOOKS,BOXES,BUSSV,CHEMS,CHIPS,CLTHS,CNSTR,COAL,DRUGS,ELCEQ,FABPR,FIN,FOOD,FUN,GOLD,GUNS,HARDW,HLTH,HSHLD,INSUR,LABEQ,MACH,MEALS,MEDEQ,MINES,OIL,OTHER,PAPER,PERSV,RLEST,RTAIL,RUBBR,SHIPS,SMOKE,SODA,SOFTW,STEEL,TELCM,TOYS,TRANS,TXTLS,UTIL,WHLSL
1976-01-31,0.0001120204,0.0002132888,6.28438e-05,0.0001153641,6.929640000000001e-05,7.16245e-05,7.62884e-05,0.00011384270000000001,8.78767e-05,7.16246e-05,4.53696e-05,7.9278e-05,8.817809999999999e-05,0.0001724469,5.167689999999999e-05,8.12896e-05,0.0001316008,9.88769e-05,8.756879999999999e-05,0.0001377714,5.44842e-05,0.00015605059999999999,4.3085200000000006e-05,8.44449e-05,5.60088e-05,8.37544e-05,5.9761899999999994e-05,9.5789e-05,3.62971e-05,8.98248e-05,8.63909e-05,0.00012087799999999999,0.0001502648,6.89004e-05,8.44323e-05,-3.8959000000000004e-05,5.22383e-05,0.0001019139,0.0001177792,6.67214e-05,5.04457e-05,4.86666e-05,0.0001325968,9.45392e-05,6.40916e-05,7.81495e-05,7.79122e-05,0.0001369049,0.0001024967
1976-02-29,0.0001161383,0.00019028290000000001,6.0937600000000004e-05,0.0001155936,7.17976e-05,7.06359e-05,7.288390000000001e-05,0.00011035090000000001,8.72234e-05,7.09009e-05,4.45288e-05,8.10374e-05,8.31961e-05,0.0001636606,5.643310000000001e-05,7.76122e-05,0.0001231941,8.610680000000001e-05,9.119950000000001e-05,0.0001345535,5.16558e-05,0.00014006379999999998,4.40834e-05,7.53515e-05,5.7499899999999995e-05,8.23648e-05,5.88064e-05,9.06915e-05,3.57664e-05,8.603239999999999e-05,8.31222e-05,0.000125926,0.0001354645,6.77002e-05,7.93487e-05,-3.0069e-05,5.03537e-05,9.409159999999999e-05,9.36767e-05,7.11412e-05,5.3839700000000006e-05,4.90707e-05,0.0001222531,9.16327e-05,5.88914e-05,7.51933e-05,7.60271e-05,0.0001408158,9.733229999999999e-05
1976-03-31,0.00010610200000000001,0.0001754595,6.86237e-05,0.0001111456,7.304470000000001e-05,6.77389e-05,7.772689999999999e-05,0.0001117128,9.835559999999999e-05,7.374189999999999e-05,4.3959e-05,0.0001015235,8.357620000000001e-05,0.0001699911,5.4146999999999995e-05,8.03643e-05,0.0001292068,8.63416e-05,9.64967e-05,0.0001350766,5.35041e-05,0.0001438333,4.1377299999999994e-05,8.77542e-05,6.04229e-05,8.86649e-05,6.39498e-05,9.39992e-05,3.75613e-05,8.727379999999999e-05,7.46105e-05,0.0001136561,0.0001494175,6.6491e-05,8.61243e-05,-9.383982999999999e-06,5.1357200000000004e-05,9.35826e-05,8.40726e-05,7.18578e-05,5.61229e-05,5.0974700000000005e-05,9.96326e-05,9.303620000000001e-05,7.04488e-05,7.98938e-05,8.774219999999999e-05,0.0001431859,9.72539e-05
1976-04-30,0.00010023209999999999,0.0001798659,6.76331e-05,0.000112673,7.31845e-05,6.94065e-05,8.25715e-05,0.0001085124,0.0001006439,7.37017e-05,4.41173e-05,0.0001130336,9.17151e-05,0.0001573417,5.6541899999999995e-05,8.17411e-05,0.0001249276,9.705819999999999e-05,9.66254e-05,0.0001426267,5.22241e-05,0.00014154,4.52317e-05,8.73519e-05,6.22755e-05,9.387479999999999e-05,6.49901e-05,9.514549999999999e-05,3.83304e-05,8.91482e-05,7.48766e-05,0.000111893,0.0001594049,6.73693e-05,8.970040000000001e-05,-1.559536e-06,6.6262e-05,9.859280000000001e-05,7.75314e-05,7.17754e-05,5.89574e-05,5.26737e-05,9.95508e-05,9.16668e-05,7.664979999999999e-05,7.90282e-05,9.58597e-05,0.0001421916,9.733209999999999e-05
1976-05-31,9.85382e-05,0.0001891534,7.02075e-05,0.0001144323,7.72596e-05,7.244760000000001e-05,8.695899999999999e-05,0.0001110726,0.00010273280000000001,7.61169e-05,4.38366e-05,0.0001307871,9.80177e-05,0.0001465823,5.79366e-05,8.211979999999999e-05,0.00012927040000000002,9.550969999999999e-05,9.66504e-05,0.0001441909,5.50517e-05,0.0001496406,4.6682e-05,9.50572e-05,6.4417e-05,9.80097e-05,6.59756e-05,9.403459999999999e-05,4.2088199999999995e-05,9.2624e-05,7.70642e-05,0.00010756860000000001,0.00015879649999999998,6.9569e-05,9.45655e-05,-1.065219e-06,7.65478e-05,9.86858e-05,7.75517e-05,7.39072e-05,6.02602e-05,5.16192e-05,9.826290000000001e-05,9.838709999999999e-05,8.51216e-05,7.79184e-05,0.0001081342,0.000145694,0.0001024526
1976-06-30,9.302620000000001e-05,0.00019088330000000003,0.0001072497,0.0001061008,7.853850000000001e-05,7.79942e-05,8.63351e-05,0.0001170685,0.0001037991,8.30114e-05,4.3835e-05,0.0001418899,9.39701e-05,0.0001189976,5.87151e-05,8.443280000000001e-05,0.0001304877,9.64183e-05,9.72458e-05,0.0001453832,4.8393e-05,0.0001470784,4.5901000000000007e-05,9.90551e-05,6.41401e-05,9.8571e-05,6.73414e-05,9.33234e-05,4.23888e-05,8.9334e-05,6.70262e-05,0.0001079018,0.00015974120000000001,7.50239e-05,9.731389999999999e-05,1.08757e-05,7.68871e-05,0.00010844190000000001,9.94916e-05,8.16175e-05,6.247800000000001e-05,5.00607e-05,8.237569999999999e-05,9.59986e-05,9.80634e-05,8.06103e-05,0.0001322239,0.00014686729999999998,0.00010343530000000001
1976-07-31,9.636229999999999e-05,0.00017481400000000002,0.0001084291,0.00010715030000000001,7.69854e-05,7.98653e-05,8.57607e-05,0.00012129899999999999,0.0001049792,8.51668e-05,4.5507200000000004e-05,0.0001509716,9.80982e-05,0.0001282619,5.91125e-05,8.60265e-05,0.0001265106,0.0001036117,9.68726e-05,0.0001490275,5.1524200000000004e-05,0.0001424752,4.8350500000000004e-05,9.56917e-05,6.510689999999999e-05,9.17232e-05,6.821090000000001e-05,9.70891e-05,4.44233e-05,8.901280000000001e-05,7.01972e-05,0.00010886370000000001,0.0001672199,7.60072e-05,9.82345e-05,1.1271300000000002e-05,8.22431e-05,0.00011212969999999999,9.868879999999999e-05,7.82139e-05,6.06239e-05,5.11993e-05,8.26338e-05,9.51524e-05,0.0001012582,8.13659e-05,0.00013778530000000002,0.00014247459999999998,0.00010445079999999999
1976-08-31,9.67483e-05,0.00018717860000000002,0.0001099254,0.00010991649999999999,7.62446e-05,8.38381e-05,9.056569999999999e-05,0.00012431819999999998,0.0001091944,8.7939e-05,4.78842e-05,0.0001635881,9.878299999999999e-05,0.0001313147,5.8557399999999996e-05,8.81729e-05,0.00013033819999999998,0.0001104649,9.706020000000001e-05,0.0001508983,5.66495e-05,0.0001561922,4.93993e-05,0.00010042030000000001,6.54365e-05,8.97787e-05,7.16016e-05,9.93207e-05,4.57249e-05,9.141600000000001e-05,7.34043e-05,0.00011069950000000001,0.00017076169999999998,7.61176e-05,0.000100994,1.02363e-05,7.90955e-05,0.0001141107,0.0001028643,7.50611e-05,6.10919e-05,5.1066e-05,8.48865e-05,9.48071e-05,0.000106886,8.483620000000001e-05,0.00014452899999999998,0.0001391606,0.00010948889999999999
1976-09-30,0.0001013235,0.00018621240000000003,0.0001306066,0.00011257469999999999,7.746729999999999e-05,8.762709999999999e-05,9.286870000000001e-05,0.0001318123,0.00011428399999999999,9.29649e-05,5.33593e-05,0.000164583,0.0001030286,0.0001205703,5.8153000000000004e-05,9.54914e-05,0.0001335399,0.00010771469999999999,9.964389999999999e-05,0.0001515951,5.31522e-05,0.0001534187,5.20253e-05,0.00010052860000000001,6.760409999999999e-05,9.72126e-05,7.36041e-05,0.0001047243,6.05281e-05,8.735e-05,7.08402e-05,0.0001082479,0.0001705787,8.153859999999999e-05,0.00011273790000000001,8.0055591e-06,7.9608e-05,0.0001223475,9.44866e-05,7.29568e-05,6.46844e-05,5.27096e-05,9.169549999999999e-05,9.49466e-05,0.00011502280000000001,9.864809999999999e-05,0.0001651264,0.0001358772,0.0001109697
1976-10-31,0.0001102258,0.0001689188,0.0001331794,0.000111414,8.02555e-05,8.66251e-05,9.69727e-05,0.00013731559999999998,0.0001194204,9.528049999999999e-05,5.7111800000000004e-05,0.0001661469,0.0001095859,0.0001263178,6.0615e-05,0.0001011138,0.0001483517,0.00011080729999999999,9.99799e-05,0.0001490672,5.2216800000000005e-05,0.0001635926,5.3903800000000004e-05,0.00010426629999999999,6.9825e-05,9.73786e-05,7.72021e-05,0.0001102983,6.357449999999999e-05,9.1131e-05,7.3104e-05,0.00011141129999999999,0.0001709581,8.35985e-05,0.00011495059999999999,1.44018e-05,8.11111e-05,0.00012334059999999998,9.62749e-05,7.37065e-05,6.80392e-05,5.44203e-05,9.91927e-05,9.3807e-05,0.0001144982,0.0001025742,0.0001720003,0.0001364734,0.00011532719999999999
