public_date,port_beta,_FREQ_,rank_mom12m_Mean,rank_hxz_abr_Mean,rank_hxz_sue_Mean,rank_hxz_re_Mean,rank_bm_Mean,rank_ep_Mean,rank_cfp_Mean,rank_sp_Mean,rank_agr_Mean,rank_ni_Mean,rank_acc_Mean,rank_op_Mean,rank_roe_Mean,rank_seas1a_Mean,rank_adm_Mean,rank_rdm_Mean,rank_me_Mean,rank_svar_Mean,rank_beta_Mean,rank_mom1m_Mean
11-30-1978,1,369,-0.353542378,0.2678546537,-0.16973426,0.002637792,-0.106508417,0.0136350097,0.1183977241,-0.368430652,-0.01215709,0.0714264359,-0.050198934,0.0613736764,0.0032766645,-0.194773718,-0.017510779,0,0.7923636644,-0.640173867,-0.683234577,0.5695051586
11-30-1978,2,368,-0.458246576,0.1271860361,-0.168686205,0.0010143264,-0.003735111,0.0863779519,0.1538393659,-0.285654594,-0.113293279,0.1928335743,-0.262690788,0.0029347201,-0.129662126,-0.027933585,0.0710948656,0,0.7901094769,-0.660115072,-0.499843663,0.5121631492
11-30-1978,3,369,-0.4824865,0.2136787256,-0.13051271,-0.000479426,-0.120356938,-0.112641402,0.152689763,-0.473693431,-0.06135111,0.378502759,-0.293915357,0.0798466736,0.0019753514,-0.214115524,-0.022396493,0,0.8750037361,-0.709590001,-0.301907728,0.6380462447
11-30-1978,4,529,-0.447163818,0.0578107587,-0.118177333,-0.028497569,-0.188427201,-0.073521874,-0.00773154,-0.228167776,-0.006371956,0.1860592213,-0.110348053,0.0938284133,0.1127444678,-0.105775765,-0.021157834,0,0.8367291286,-0.556586956,-0.088270104,0.4504032581
11-30-1978,5,368,-0.392974519,0.0853115264,-0.118714763,0.0382343244,-0.426526212,-0.230270886,-0.193538867,-0.428854301,-0.127523392,-0.293911584,-0.18444513,0.1996251252,0.252953275,-0.180573052,-0.021373623,0,0.9055897315,-0.530104843,0.0811625402,0.5425880788
11-30-1978,6,369,-0.359393738,-0.033497377,-0.0631796,0.0021616577,-0.310261287,-0.02823534,-0.015923832,-0.239278526,0.0249609073,-0.040748246,-0.047582126,0.3013660485,0.2621091526,-0.092823567,-0.069369386,0,0.86604048,-0.520422054,0.3104110199,0.4360287677
11-30-1978,7,368,-0.259354524,0.1180632994,-0.058514646,0.0020541508,-0.472072219,-0.255877923,-0.14644322,-0.427299402,0.0156037914,-0.09707417,-0.018151124,0.3107883195,0.2809013175,-0.104036117,-0.113795474,0,0.8559415076,-0.379891592,0.5062367564,0.3444858254
11-30-1978,8,369,-0.053425211,-0.038504629,-0.025283565,0.0068879898,-0.316734253,-0.119447431,-0.162320356,-0.287603764,0.23975912,0.0954768069,-0.005995742,0.1344751887,0.2155950034,0.1939179868,-0.105656742,0,0.7235722432,-0.118322813,0.6926671492,0.0545159569
11-30-1978,9,369,0.1258601846,0.0392858911,0.1401712208,0.012681953,-0.346493969,-0.147461624,-0.149601785,-0.315916193,0.1613952644,0.1350475357,0.1870271371,0.2370206445,0.2462701494,0.1847322228,-0.086631046,0,0.6236883962,0.0805537352,0.8781553545,-0.162455125
12-31-1978,0,369,0.0413656882,0.0298811391,-0.028423172,0.0035971045,-0.210789644,-0.121572376,-0.127239018,-0.200432246,0.0141221283,-0.100265606,0.0438429022,0.0938523862,0.118111114,-0.090362168,0.0141147042,0,0.5375678003,-0.388557709,-0.871837796,-0.220383592
12-31-1978,1,369,-0.109733044,0.1759869862,-0.168647803,0.0031438395,-0.017084052,0.1144639483,0.1799441636,-0.288445309,-0.06246787,0.2325733449,-0.101765921,0.00972242,0.0306697188,0.0454611963,-0.007833692,0,0.6799172954,-0.601932738,-0.682327563,-0.171556918
12-31-1978,2,369,-0.026212904,0.2105433798,-0.141178802,0.0000569296,-0.156144893,-0.008007716,-0.016974096,-0.314195002,-0.038709008,0.0790543642,-0.12085437,0.0729835973,0.0829260375,0.0461319068,0.020104711,0,0.8076526614,-0.608348248,-0.503561223,-0.025420996
12-31-1978,3,369,-0.24756383,0.0263276783,-0.166760537,0.0008250011,-0.029223394,0.036600395,0.1379344212,-0.179573981,-0.049262716,0.1316696375,-0.175933055,0.0317245781,-0.059986132,-0.086241189,0.0129985168,0,0.7861548873,-0.593383361,-0.302934749,-0.147439468
12-31-1978,4,544,-0.085790054,-0.038781719,-0.092482847,0.0008679489,-0.110762406,-0.164870689,0.1365048085,-0.457540874,-0.078649105,0.3105101426,-0.282856478,0.0563455334,0.0682938862,0.1292134403,-0.013426506,0,0.8621433441,-0.667056217,-0.099622444,-0.049716124
12-31-1978,5,369,-0.137029628,0.0709307006,-0.151403547,0.0210725641,-0.442316783,-0.226694493,-0.21802197,-0.438027615,-0.006087337,-0.171141317,-0.222312565,0.2530907773,0.3669549722,0.0332479832,-0.010883156,0,0.905978943,-0.523496953,0.1259247715,0.0274643827
12-31-1978,6,369,-0.145564246,0.0277100026,-0.049197443,-0.000631099,-0.297999442,-0.08229274,0.0158851247,-0.219799606,-0.080139981,-0.137972172,-0.117355869,0.05805176,-0.001854368,-0.017053916,-0.041227998,0,0.8921209781,-0.538821841,0.3117556746,-0.012609164
12-31-1978,7,369,-0.015626777,0.0739538608,-0.100260192,0.0042809169,-0.411269512,-0.194182278,-0.187576633,-0.387912526,0.114884442,0.043343461,0.0356039501,0.256408098,0.3574362557,-0.074216042,-0.094377084,0,0.8446449591,-0.419278672,0.5097663246,0.0814693304
12-31-1978,8,369,-0.105102381,0.0904064556,-0.024589624,0.0005299397,-0.467051047,-0.284364542,-0.252575082,-0.487487916,0.0896813466,-0.048919482,-0.063077956,0.2294530326,0.2588903585,-0.10173386,-0.208043685,0,0.8163860652,-0.22899831,0.6751265652,0.1492276929
12-31-1978,9,369,0.0427752445,0.0483930709,0.1208782784,0.0041335844,-0.314766521,-0.134734507,-0.150145228,-0.277993638,0.178813423,0.0952841901,0.1045164133,0.1993002824,0.23380633,-0.020182007,-0.084853162,0,0.6595607415,0.0567493552,0.8722975098,0.4055769596
01-31-1979,0,368,0.0006696436,0.0590210923,0.1179977941,0.0055692069,-0.15920662,-0.158543516,-0.182246861,-0.263435092,0.0533245145,-0.096882326,0.0407377003,-0.008337042,0.1202606433,0.0262683394,-0.016030759,0,0.4280396527,-0.20137357,-0.879108258,-0.025567933
01-31-1979,1,368,-0.157450672,0.1200133162,-0.118153241,0,-0.004967108,0.1057401552,0.1549519519,-0.22152839,-0.077579852,0.1722036694,-0.058601772,0.0116020381,0.0327438769,-0.116107371,0.0143779516,0,0.6777271745,-0.533077989,-0.686423558,-0.068616424
01-31-1979,2,367,-0.099106661,0.148820835,-0.144866424,0.0002025982,-0.08493854,0.0144316889,0.0847958124,-0.292447056,-0.100095101,0.046534819,-0.137769532,0.0136997653,-0.019465493,-0.248332962,0.0288749965,0,0.7863029097,-0.582494775,-0.491258703,0.1424063891
01-31-1979,3,367,-0.226807475,-0.018310668,-0.097614563,-0.002362943,-0.031469906,0.0655160355,0.0668887561,-0.179067305,-0.056570478,0.1536754952,-0.135982442,0.0755275863,0.0169233985,-0.192613382,0.0365487576,0,0.7873304668,-0.577789014,-0.306451922,0.0570702696
01-31-1979,4,543,-0.146673618,-0.123237121,-0.132154459,0,-0.035599863,-0.107247616,0.2106006303,-0.419038681,-0.090200329,0.3097094906,-0.30042521,0.0232671282,0.008774003,-0.205118722,-0.021819673,0,0.8638844592,-0.677662991,-0.070838791,-0.021557047
01-31-1979,5,368,-0.142668716,0.0623308223,0.0012909049,-0.027422033,-0.102102977,0.033423928,0.182764505,-0.1874066,0.0124656883,0.0932705734,-0.082801662,0.1781750676,0.1288703469,-0.357287936,0.0103155142,0,0.8348114947,-0.446764717,0.1148082779,0.0502969274
01-31-1979,6,367,-0.148621364,0.0427709742,-0.090947145,-0.009756959,-0.488434248,-0.288699365,-0.271869692,-0.420653823,-0.077873251,-0.303889544,-0.215623976,0.0882700747,0.2731067999,-0.222819879,-0.011511007,0,0.9128550246,-0.500956473,0.2856798428,0.1950866191
01-31-1979,7,367,-0.029123551,-0.099544051,-0.036383671,0.0010116036,-0.351310824,-0.028259091,-0.069215057,-0.303413626,0.1063844934,0.0280165815,-0.035969358,0.3212088196,0.2268630397,-0.311449727,-0.142920868,0,0.864744649,-0.422226173,0.4856325981,0.090097376
01-31-1979,8,368,0.004375768,0.1215321516,-0.009746684,0.0005014539,-0.47262388,-0.260976603,-0.230339962,-0.472646792,0.0745179751,-0.091692503,-0.054747733,0.2575003802,0.3154610459,-0.314738408,-0.116019298,0,0.8487187464,-0.280858716,0.6767230194,0.1202361899
01-31-1979,9,368,0.1312709567,-0.022788433,0.0792901712,-0.006062946,-0.295347508,-0.139627371,-0.141150596,-0.267041173,0.1696452407,0.1235658222,0.0920828724,0.2034631016,0.2100273529,-0.233873955,-0.088067704,0,0.6409211852,0.0487033859,0.8791416624,0.2086653271
02-28-1979,0,366,-0.079344328,0.060905084,0.0707649755,0.0034813322,-0.17087904,-0.09667073,-0.135057015,-0.244628244,0.0140402897,-0.126941783,0.0015230213,0.0230594863,0.1547704004,-0.115132169,-0.015239992,0,0.4947606532,-0.260436477,-0.875807789,0.0496559254
02-28-1979,1,366,-0.048781053,0.0484082061,-0.145177591,0,-0.048553487,0.0599923034,0.0964671829,-0.272913819,-0.057956928,0.1814538956,-0.042072646,-0.049921682,0.0212938217,-0.11247159,-0.010674832,0,0.7364903021,-0.567250575,-0.677293938,-0.001498182
02-28-1979,2,365,0.0156862594,0.051527338,-0.067189531,-0.001490655,-0.114785375,-0.00271327,0.0571264621,-0.321537845,-0.057258599,0.0684151068,-0.14451746,0.1091589865,0.0453861951,-0.195324344,0.0377388595,0,0.7935768776,-0.579319979,-0.500849613,-0.173422856
02-28-1979,3,366,-0.179041474,0.0514227307,-0.161042709,-0.000934588,0.0012290146,0.0331217855,0.1295526353,-0.165823268,-0.146186019,0.1302538757,-0.160658178,0.0067554275,-0.072890429,-0.163999816,-0.005170861,0,0.7694734108,-0.550676486,-0.310335784,-0.099877745
02-28-1979,4,543,-0.062084914,-0.217433187,-0.155540902,0,-0.07196797,-0.121895578,0.1819468353,-0.428834384,-0.087120531,0.3080371193,-0.275922377,0.0343562918,0.0155949495,-0.070088176,0.0011362496,0,0.8751816975,-0.682213648,-0.093904689,-0.271996904
02-28-1979,5,365,0.0158840605,-0.039313238,0.0290077724,0.0475507431,-0.455435221,-0.247236269,-0.213200243,-0.459317885,-0.066593841,-0.23919331,-0.218068613,0.2291500105,0.3633410305,-0.368401679,-0.041492342,0,0.8963616293,-0.512794405,0.1312833592,-0.214660878
02-28-1979,6,366,0.0359934155,0.0713888845,-0.187342627,-0.006647451,-0.211667036,-0.034988063,0.0156330346,-0.17477541,-0.031239463,-0.09258111,-0.10033447,-0.002727012,0.061288236,-0.256342626,0.0294434961,0,0.8640523604,-0.55120777,0.2819246336,-0.265926525
02-28-1979,7,365,0.0491101454,0.0539468219,-0.048267507,0.0009427737,-0.387336477,-0.100405762,-0.06685415,-0.31395852,0.0306426836,-0.081634674,-0.098858772,0.2923987272,0.2032519382,-0.184111981,-0.127994557,0,0.8835216484,-0.498705672,0.4949028142,-0.247650617
02-28-1979,8,366,0.1627567233,0.0052340084,0.0254686721,0.0007389437,-0.464380593,-0.250546487,-0.293851373,-0.456581324,0.1699192119,0.0011074402,0.1053332339,0.2397864451,0.3387594803,-0.348839633,-0.114336304,0,0.7975096178,-0.241132045,0.6855012784,-0.27124049
02-28-1979,9,366,0.2367844542,-0.089345258,0.0547164934,-0.01082657,-0.243600263,-0.089744429,-0.09181799,-0.208573558,0.1822664115,0.1286841769,0.0687628814,0.2097661407,0.2128355658,-0.108155283,-0.090447155,0,0.6031341105,-0.021142837,0.8820729822,-0.196842642
03-31-1979,0,366,0.0587018825,0.0905110211,0.1436139174,0.0032956715,-0.167021245,-0.138414695,-0.159882476,-0.256535217,0.0380821259,-0.144470837,-0.013633464,0.0086702283,0.1192104741,0.0422207331,-0.022510749,0,0.4738210362,-0.239433183,-0.880568577,0.1749602806
03-31-1979,1,365,-0.01300731,0.0849415628,-0.143071973,0.0011676308,-0.024462613,0.0689585913,0.1204269686,-0.254405179,-0.094046017,0.1085212604,-0.154667,-0.034468275,0.008864255,0.003572209,-0.013117164,0,0.7304817426,-0.515511644,-0.693967942,0.0800287431
