date,0,1,2,3,4,5,6,7,8,9
1976-01-31,0.0932867168,-0.000437526,0.0048816077,0.0319395369,0.0272741977,0.0208751758,-0.108165949,0.047160586799999994,-0.08724506900000001,-0.052895502999999996
1976-02-29,-0.104305834,-0.0033904070000000002,-0.031780073,-0.071984244,0.054010739,0.0006278911,0.0464096793,0.0466934803,0.0634350121,0.035115846299999996
1976-03-31,-0.022243276,-0.030416575,-0.062995387,0.0006713209,0.05099759139999999,-0.062692771,-0.029080562,0.12672486730000002,0.0956536717,0.0878175304
1976-04-30,-0.11797626300000001,0.0172831111,0.016714969,0.031379635600000004,-0.028393536,-0.027209895,0.0791175734,-0.003552081,0.15984956109999998,0.1425012464
1976-05-31,-0.09112321400000001,-0.03367608,0.0908257539,0.0782543686,0.0216595812,-0.011676013,0.033376381000000004,0.09565833630000001,0.13345021640000002,-0.143611107
1976-06-30,-0.059987472,-0.08478542,-0.030877474,0.1381290563,0.028269179,-0.064391476,0.0200949776,0.09677319289999999,0.0012439461,-0.082303773
1976-07-31,-0.08785221800000001,0.00048509029999999997,-0.023869194,0.0833878066,-0.019480356,-0.074412904,0.0278704874,-0.020948887,-0.09224340199999999,-0.008248385
1976-08-31,-0.083710293,0.016599320600000002,0.07803224019999999,-0.0013402820000000001,0.1169165548,0.0044958991,-0.048099722000000004,-0.077369745,-0.11930817,0.0156662845
1976-09-30,0.0065789166,0.0195271727,0.0372503168,0.031744747999999996,0.0694776349,-0.009790135,-0.030620422,-0.05183729,-0.189363599,-0.047432795
1976-10-31,-0.116051905,-0.068057982,0.052166326900000004,0.0971623981,0.08095210259999999,-0.005943166,-0.12573878,-0.0026022239999999998,-0.255527044,-0.00456717
1976-11-30,-0.154354283,-0.06269625599999999,-0.009269258,0.0319893422,0.06420018129999999,-0.067717767,-0.000123401,-0.058783025999999995,0.0252255395,-0.040204592000000004
1976-12-31,-0.20731790600000002,-0.08655905400000001,-0.02346062,0.0046403526,0.0207614609,-0.081361543,0.0364975987,-0.088754557,0.0224634929,-0.05626425400000001
1977-01-31,0.04963506559999999,-0.061261083,-0.059369078,-0.049961686,-0.103213591,0.0036352758,0.0269132967,-0.019787056,0.0011247968,-0.068584282
1977-02-28,0.031075598599999997,0.0330504974,-0.061309289,-0.019451311000000002,-0.044936116,-0.044060616,-0.024419765,-0.095474365,0.0347190944,-0.053448764
1977-03-31,0.0415655706,0.0071497072,0.0334865435,0.057383454900000005,-0.028398273999999998,-0.152516356,-0.051037967000000004,-0.018964778999999998,0.0541011001,-0.026183811
1977-04-30,-0.09484739,0.029814194,0.0398588715,-0.117957424,-0.116058652,-0.047753860999999995,-0.035609941,-0.09586787599999999,-0.005540570999999999,0.0433297789
1977-05-31,-0.10259744800000001,0.09820080070000001,0.0388246083,0.0182813945,-0.13074360000000002,0.0092283813,-0.08369858,-0.052972289000000006,-0.12308384900000001,0.09121234
1977-06-30,-0.11886628,0.1597900836,-0.00755197,-0.0074079390000000005,-0.144124572,0.0419238036,0.00829825,-0.100041655,-0.089029324,0.0682590318
1977-07-31,-0.13161066300000002,0.13146626919999999,-0.010000486999999999,0.0357849893,0.0854983882,0.06307346700000001,-0.035614637000000005,-0.125902695,-0.065615175,0.042555505
1977-08-31,0.1144930092,-0.037143464,-0.051210110999999996,0.06185733349999999,0.0267637766,0.1291442797,0.008242654200000001,-0.131940524,-0.059658875,0.0673593165
1977-09-30,0.19788213649999997,-0.01958739,0.0049449472999999996,-0.034347225,-0.036763702,0.060288671399999993,-0.026635345,-0.075552757,-0.014102078,0.11011191699999999
1977-10-31,0.09944113130000001,-0.058842967,-0.070487852,-0.077301735,0.1020193084,-0.102672778,-0.028759212000000003,-0.069279813,-0.012424788,0.10773142279999999
1977-11-30,0.0493596054,-0.04986237,-0.142895461,-0.015349508999999999,-0.018744002,-0.04025768,-0.013697706,0.0524035258,-0.088342813,0.0206203098
1977-12-31,0.0853483193,-0.09901680300000001,-0.10206861800000001,-0.053413947999999996,-0.086729849,0.0555063282,-0.059172957000000005,0.1045254994,-0.09854279,0.0166568934
1978-01-31,-0.0022356760000000002,-0.141136675,-0.070945042,-0.104849995,-0.041362009,-0.023483748,0.1125055024,-0.026272003999999998,-0.013583358,0.0466975753
1978-02-28,-0.060921982,-0.019656457,-0.053285110999999996,-0.08408321199999999,-0.0004919319999999999,-0.076847261,0.0305204615,0.015314605700000001,-0.03530889,0.0126419042
1978-03-31,-0.07928645599999999,-0.060597494,-0.096159011,-0.018197052,-0.12103527300000001,-0.151387228,0.026448728799999998,0.033734675,-0.07425773299999999,-0.065483028
1978-04-30,-0.13540825,0.0077497686999999996,-0.022999218999999998,0.1045890849,0.1258097319,-0.188741945,-0.002476313,-0.068903989,0.006477962800000001,-0.147108233
1978-05-31,-0.154378472,0.0041475976000000005,0.0536781782,0.1162033099,0.21653484539999998,-0.007087517,-0.08549620699999999,0.0142364243,0.0127030442,-0.016897192
1978-06-30,-0.119179608,-0.043322879,0.0955112732,0.12102671890000001,0.2100379541,0.0998629734,-0.033028667000000005,0.0765624051,-0.065882038,0.0085929507
1978-07-31,-0.078243035,-0.000248902,-0.027823345,0.0405675208,0.1830385477,0.025216285499999998,0.12092200019999999,0.0738182903,-0.043352415,0.0725378288
1978-08-31,-0.052003403,0.0082789436,-0.023979828999999998,-0.008819140999999999,0.0753765662,0.026822763599999997,0.17816168640000002,0.1228149527,0.0061473412,0.0255581067
